"participant_ID","position","trial","phase","response","rt"
"P123","down",59,"exhale","correct",0.397574099999474
"P123","right",0,"exhale","correct",0.564210199998342
"P123","down",1,"inhale","correct",0.304151299998921
"P123","left",2,"exhale","correct",0.440081299999292
"P123","up",3,"inhale","correct",0.308827900000324
"P123","right",4,"exhale","correct",0.295404399999825
"P123","left",5,"inhale","correct",0.343994099999691
"P123","down",6,"exhale","correct",0.286475199998677
"P123","right",7,"inhale","correct",0.425717800000712
"P123","up",8,"exhale","correct",0.561309500000789
"P123","catch",9,"inhale","correct",NA
"P123","up",10,"exhale","correct",0.270398500000738
"P123","right",11,"inhale","correct",0.385868299999856
"P123","catch",12,"exhale","correct",NA
"P123","down",13,"exhale","correct",0.284834999998566
"P123","up",14,"inhale","correct",0.355133299999579
"P123","left",15,"exhale","correct",0.288943499999732
"P123","up",16,"inhale","correct",0.359628899997915
"P123","up",17,"exhale","correct",0.291117200002191
"P123","left",18,"inhale","correct",0.349594400002388
"P123","left",19,"exhale","correct",0.58607259999917
"P123","catch",20,"inhale","correct",NA
"P123","left",21,"inhale","correct",0.418454399998154
"P123","right",22,"exhale","correct",0.286490899998171
"P123","up",23,"inhale","correct",0.370013100000506
"P123","down",24,"exhale","correct",0.297995700002502
"P123","catch",25,"inhale","correct",NA
"P123","right",26,"inhale","correct",0.354519900000014
"P123","up",27,"exhale","correct",0.298443399999087
"P123","right",28,"inhale","correct",0.318942600002629
"P123","catch",29,"exhale","correct",NA
"P123","left",30,"exhale","correct",0.375322799998685
"P123","up",31,"inhale","correct",0.377259699998831
"P123","catch",32,"exhale","correct",NA
"P123","down",33,"exhale","correct",0.316634999999224
"P123","catch",34,"inhale","correct",NA
"P123","left",35,"exhale","correct",0.438381199997821
"P123","up",36,"inhale","correct",0.37458179999885
"P123","catch",37,"exhale","correct",NA
"P123","catch",38,"inhale","correct",NA
"P123","down",39,"exhale","correct",0.409422599997924
"P123","left",40,"inhale","correct",0.367539700000634
"P123","left",41,"exhale","correct",0.367488899999444
"P123","catch",42,"inhale","correct",NA
"P123","left",43,"exhale","correct",0.39007799999672
"P123","down",44,"inhale","correct",0.401396200002637
"P123","catch",45,"exhale","correct",NA
"P123","right",46,"exhale","correct",0.498443899999984
"P123","left",47,"inhale","correct",0.411164199998893
"P123","up",48,"exhale","correct",0.465644899999461
"P123","down",49,"inhale","correct",0.398184099998616
"P123","right",50,"exhale","correct",0.289431400000467
"P123","right",51,"inhale","correct",0.32105170000068
"P123","catch",52,"exhale","correct",NA
"P123","down",53,"inhale","correct",0.422417400000995
"P123","catch",54,"exhale","correct",NA
"P123","right",55,"inhale","correct",0.361487800000759
"P123","left",56,"exhale","incorrect",NA
"P123","right",57,"exhale","correct",0.329101800001808
"P123","down",58,"inhale","correct",0.34207239999887
"P123","down",59,"exhale","correct",0.530054700000619
