"participant_ID","position","trial","phase","response","rt"
"P118","catch",55,"inhale","correct",NA
"P118","up",56,"inhale","correct",0.409729300000436
"P118","right",57,"exhale","correct",0.464959500000077
"P118","down",58,"inhale","correct",0.539703699999336
"P118","down",59,"exhale","correct",0.422114500000134
"P118","right",0,"inhale","correct",0.406513400000222
"P118","down",1,"exhale","correct",0.313420100000258
"P118","left",2,"inhale","correct",0.420213200000035
"P118","up",3,"exhale","correct",0.347559000000729
"P118","right",4,"inhale","correct",0.376758000000336
"P118","left",5,"exhale","correct",0.292201900000691
"P118","down",6,"inhale","correct",0.513436800000818
"P118","right",7,"exhale","correct",0.443825099999231
"P118","up",8,"inhale","correct",0.461056899999676
"P118","catch",9,"exhale","correct",NA
"P118","up",10,"inhale","correct",0.345191400000658
"P118","right",11,"exhale","correct",0.323856899999555
"P118","catch",12,"inhale","correct",NA
"P118","down",13,"inhale","correct",0.447238099999595
"P118","up",14,"exhale","correct",0.488556600000265
"P118","left",15,"inhale","correct",0.488993800000571
"P118","up",16,"exhale","correct",0.381313400000181
"P118","up",17,"inhale","correct",0.4749197000001
"P118","left",18,"exhale","correct",0.362448799999584
"P118","left",19,"inhale","correct",0.357742300000609
"P118","catch",20,"exhale","correct",NA
"P118","left",21,"inhale","correct",0.53124360000038
"P118","right",22,"exhale","correct",0.447090300000127
"P118","up",23,"inhale","correct",0.413372600000002
"P118","down",24,"exhale","correct",0.38900029999968
"P118","catch",25,"inhale","correct",NA
"P118","right",26,"exhale","correct",0.369296200000463
"P118","up",27,"inhale","correct",0.420344999999543
"P118","right",28,"exhale","correct",0.352013900000202
"P118","catch",29,"inhale","correct",NA
"P118","left",30,"exhale","correct",0.413974600000074
"P118","up",31,"inhale","correct",0.470555199999581
"P118","catch",32,"exhale","correct",NA
"P118","down",33,"inhale","correct",0.45779979999952
"P118","catch",34,"exhale","correct",NA
"P118","left",35,"inhale","correct",0.435942000000068
"P118","up",36,"exhale","correct",0.406380600000375
"P118","catch",37,"inhale","correct",NA
"P118","catch",38,"exhale","correct",NA
"P118","down",39,"inhale","correct",0.420153799999753
"P118","left",40,"exhale","correct",0.493970300000001
"P118","left",41,"inhale","correct",0.409880399999565
"P118","catch",42,"exhale","correct",NA
"P118","left",43,"inhale","correct",0.540880600000492
"P118","down",44,"exhale","correct",0.522189799999978
"P118","catch",45,"inhale","correct",NA
"P118","right",46,"exhale","correct",0.444946200000231
"P118","left",47,"inhale","correct",0.435491899999761
"P118","up",48,"exhale","correct",0.656561100000545
"P118","down",49,"inhale","correct",0.397741300000234
"P118","right",50,"exhale","correct",0.443738199999643
"P118","right",51,"inhale","correct",0.440760000000409
"P118","catch",52,"exhale","correct",NA
"P118","down",53,"inhale","correct",0.50531409999985
"P118","catch",54,"exhale","correct",NA
"P118","right",55,"inhale","correct",0.343791999999667
"P118","left",56,"exhale","correct",0.470470899999782
"P118","right",57,"inhale","correct",0.40017810000063
"P118","down",58,"exhale","correct",0.369978499999888
"P118","down",59,"inhale","correct",0.357445000000553
