"participant_ID","position","trial","phase","response","rt"
"P135","down",35,"exhale","correct",0.340522700000292
"P135","right",36,"inhale","correct",0.355248300000312
"P135","up",37,"exhale","correct",0.426415700000689
"P135","right",38,"inhale","correct",0.350797799999782
"P135","down",39,"exhale","correct",0.415698100000554
"P135","down",40,"inhale","correct",0.391362399999707
"P135","right",41,"exhale","correct",0.537549799999397
"P135","down",42,"inhale","correct",0.34075219999977
"P135","right",43,"exhale","correct",0.357890899999802
"P135","right",44,"inhale","correct",0.348646500000541
"P135","down",45,"exhale","correct",0.340566600000784
"P135","right",46,"inhale","correct",0.317495600000257
"P135","up",47,"exhale","correct",0.397416499999963
"P135","up",48,"inhale","correct",0.372248399999989
"P135","up",49,"exhale","correct",0.367253499999606
"P135","left",50,"inhale","correct",0.381802599999901
"P135","catch",51,"exhale","correct",NA
"P135","up",52,"inhale","correct",0.461843899999621
"P135","down",53,"exhale","correct",0.377672099999472
"P135","right",54,"inhale","correct",0.346370599999318
"P135","down",55,"exhale","correct",0.315320099999553
"P135","right",56,"inhale","correct",0.336668599999939
"P135","up",57,"exhale","correct",0.347856699999284
"P135","catch",58,"inhale","correct",NA
"P135","catch",59,"exhale","correct",NA
