"participant_ID","position","trial","phase","response","rt"
"P125","right",26,"exhale","correct",0.417668699999922
"P125","up",27,"inhale","correct",0.320845100000952
"P125","right",28,"exhale","correct",0.356763499999943
"P125","catch",29,"inhale","correct",NA
"P125","left",30,"inhale","correct",0.426896799999668
"P125","up",31,"exhale","correct",0.33930970000074
"P125","catch",32,"inhale","correct",NA
"P125","down",33,"inhale","correct",0.384494699999777
"P125","catch",34,"exhale","correct",NA
"P125","left",35,"exhale","correct",0.417816099999982
"P125","up",36,"inhale","correct",0.442765100000543
"P125","catch",37,"exhale","correct",NA
"P125","catch",38,"exhale","correct",NA
"P125","down",39,"inhale","correct",0.336997899999915
"P125","left",40,"exhale","correct",0.366716200000155
"P125","left",41,"inhale","correct",0.389336400001412
"P125","catch",42,"exhale","correct",NA
"P125","left",43,"exhale","correct",0.387731599999825
"P125","down",44,"inhale","correct",0.409126399999877
"P125","catch",45,"exhale","correct",NA
"P125","right",46,"exhale","correct",0.727443600000697
"P125","left",47,"inhale","correct",0.481844099998852
"P125","up",48,"exhale","correct",0.354867000000013
"P125","down",49,"inhale","correct",0.384387399999468
"P125","right",50,"exhale","correct",0.699516399999993
"P125","right",51,"inhale","correct",0.345707800001037
"P125","catch",52,"exhale","correct",NA
"P125","down",53,"exhale","correct",0.35606369999914
"P125","catch",54,"inhale","correct",NA
"P125","right",55,"inhale","correct",0.435587399999349
"P125","left",56,"exhale","correct",0.305013000001054
"P125","right",57,"inhale","correct",0.313029500000994
"P125","down",58,"exhale","correct",0.317284999999174
"P125","down",59,"inhale","correct",0.332244500001252
