participant_ID,target_y,validity,trial,phase,response,rt,Participant
P128,-0.31,valid,47,exhale,correct,0.316023199935444,P128
P128,-0.31,invalid,48,exhale,correct,0.306612799991854,P128
P128,10,catch,49,exhale,correct,NA,P128
P128,-0.31,valid,50,exhale,correct,0.391513900016434,P128
P128,-0.31,valid,51,exhale,correct,0.322599199949764,P128
P128,-0.31,invalid,52,exhale,correct,0.368616499938071,P128
P128,-0.31,valid,53,exhale,correct,0.320468899910338,P128
P128,10,catch,54,exhale,correct,NA,P128
P128,0.31,invalid,55,exhale,correct,0.284719099989161,P128
P128,-0.31,valid,56,exhale,correct,0.375364799983799,P128
P128,0.31,valid,57,exhale,correct,0.365084000048228,P128
P128,-0.31,invalid,58,exhale,correct,0.395930300001055,P128
P128,0.31,invalid,59,exhale,correct,0.359195800032467,P128
P128,10,catch,0,inhale,correct,NA,P128
P128,10,catch,1,inhale,correct,NA,P128
P128,0.31,invalid,2,inhale,correct,0.382008200045675,P128
P128,0.31,invalid,3,inhale,correct,0.418521900079213,P128
P128,-0.31,valid,4,inhale,correct,0.374395099934191,P128
P128,-0.31,invalid,5,inhale,correct,0.352197000058368,P128
P128,0.31,valid,6,inhale,correct,0.361141100060195,P128
P128,-0.31,invalid,7,inhale,correct,0.35899670002982,P128
P128,-0.31,valid,8,inhale,correct,0.363467200077139,P128
P128,-0.31,invalid,9,inhale,correct,0.329129399964586,P128
P128,0.31,invalid,10,inhale,correct,0.330051499884576,P128
P128,-0.31,invalid,11,inhale,correct,0.304762999992818,P128
P128,0.31,valid,12,inhale,correct,0.377403100021183,P128
P128,10,catch,13,inhale,correct,NA,P128
P128,-0.31,invalid,14,inhale,correct,0.311897900071926,P128
P128,-0.31,valid,15,inhale,correct,0.264648900018074,P128
P128,10,catch,16,inhale,incorrect,0.26932239998132,P128
P128,10,catch,17,inhale,correct,NA,P128
P128,0.31,invalid,18,inhale,correct,0.322384899947792,P128
P128,10,catch,19,inhale,correct,NA,P128
P128,0.31,invalid,20,inhale,correct,0.435597799951211,P128
P128,-0.31,valid,21,inhale,correct,0.309224300086498,P128
P128,0.31,valid,22,inhale,correct,0.572610300034285,P128
P128,-0.31,invalid,23,inhale,correct,0.373405000078492,P128
P128,0.31,valid,24,inhale,correct,0.418406300013885,P128
P128,-0.31,invalid,25,inhale,correct,0.393500500009395,P128
P128,-0.31,valid,26,inhale,correct,0.361972099984996,P128
P128,0.31,valid,27,inhale,correct,0.296132799936458,P128
P128,10,catch,28,inhale,correct,NA,P128
P128,0.31,valid,29,inhale,correct,0.375983699923381,P128
P128,0.31,valid,30,inhale,correct,0.342617299989797,P128
P128,-0.31,valid,31,inhale,correct,0.377541900030337,P128
P128,0.31,valid,32,inhale,correct,0.319930099998601,P128
P128,-0.31,invalid,33,inhale,correct,0.238183700013906,P128
P128,10,catch,34,inhale,correct,NA,P128
P128,0.31,valid,35,inhale,correct,0.360173700028099,P128
P128,-0.31,invalid,36,inhale,correct,0.368507400038652,P128
P128,0.31,invalid,37,inhale,correct,0.332914900034666,P128
P128,0.31,invalid,38,inhale,correct,0.369152499944903,P128
P128,0.31,valid,39,inhale,correct,0.416195399942808,P128
P128,0.31,invalid,40,inhale,correct,0.357251500012353,P128
P128,10,catch,41,inhale,correct,NA,P128
P128,-0.31,valid,42,inhale,correct,0.351475499919616,P128
P128,10,catch,43,inhale,correct,NA,P128
P128,0.31,invalid,44,inhale,correct,0.434644600027241,P128
P128,0.31,invalid,45,inhale,correct,0.326679899939336,P128
P128,0.31,valid,46,inhale,correct,0.322486800025217,P128
P128,-0.31,valid,47,inhale,correct,0.269671399961226,P128
P128,-0.31,invalid,48,inhale,correct,0.337755299988203,P128
P128,10,catch,49,inhale,correct,NA,P128
P128,-0.31,valid,50,inhale,correct,0.321538800024427,P128
P128,-0.31,valid,51,inhale,correct,0.354629799956456,P128
P128,-0.31,invalid,52,inhale,correct,0.586823599995114,P128
P128,-0.31,valid,53,inhale,correct,0.44876599998679,P128
P128,10,catch,54,inhale,correct,NA,P128
P128,0.31,invalid,55,inhale,correct,0.395036699948832,P128
P128,-0.31,valid,56,inhale,correct,0.39049459993839303,P128
P128,0.31,valid,57,inhale,correct,0.322769099962898,P128
P128,-0.31,invalid,58,inhale,correct,0.384774199919775,P128
P128,0.31,invalid,59,inhale,correct,0.463911300059408,P128
P129,10,catch,0,inhale,correct,NA,P129
P129,10,catch,1,inhale,correct,NA,P129
P129,0.31,invalid,2,inhale,correct,0.439751400030218,P129
P129,0.31,invalid,3,inhale,correct,0.521306999959052,P129
P129,-0.31,valid,4,inhale,correct,0.496777900028974,P129
P129,-0.31,invalid,5,inhale,correct,0.421345700044185,P129
P129,0.31,valid,6,inhale,correct,0.400207899976522,P129
P129,-0.31,invalid,7,inhale,correct,0.507383799995296,P129
P129,-0.31,valid,8,inhale,correct,0.36160269996617,P129
P129,-0.31,invalid,9,inhale,correct,0.384231199976057,P129
P129,0.31,invalid,10,inhale,correct,0.517752700019628,P129
P129,-0.31,invalid,11,inhale,correct,0.361277700052597,P129
P129,0.31,valid,12,inhale,correct,0.388433999964036,P129
P129,10,catch,13,inhale,correct,NA,P129
P129,-0.31,invalid,14,inhale,correct,0.427333700004965,P129
P129,-0.31,valid,15,inhale,correct,0.548010400030762,P129
P129,10,catch,16,inhale,correct,NA,P129
P129,10,catch,17,inhale,correct,NA,P129
P129,0.31,invalid,18,inhale,correct,0.507399499998428,P129
P129,10,catch,19,inhale,correct,NA,P129
P129,0.31,invalid,20,inhale,correct,0.468033500015736,P129
P129,-0.31,valid,21,inhale,correct,0.525313700083643,P129
P129,0.31,valid,22,inhale,correct,0.572202000068501,P129
P129,-0.31,invalid,23,inhale,correct,0.410805399995297,P129
P129,0.31,valid,24,inhale,correct,0.40155519999098,P129
P129,-0.31,invalid,25,inhale,correct,0.486602099961601,P129
P129,-0.31,valid,26,inhale,correct,0.430421500001103,P129
P129,0.31,valid,27,inhale,correct,0.38511070003733,P129
P129,10,catch,28,inhale,correct,NA,P129
P129,0.31,valid,29,inhale,correct,0.466302699991502,P129
P129,0.31,valid,30,inhale,correct,0.579009300097823,P129
P129,-0.31,valid,31,inhale,correct,0.528169399942271,P129
P129,0.31,valid,32,inhale,correct,0.393761500017717,P129
P129,-0.31,invalid,33,inhale,correct,0.484899400034919,P129
P129,10,catch,34,inhale,correct,NA,P129
P129,0.31,valid,35,inhale,correct,0.431234100018628,P129
P129,-0.31,invalid,36,inhale,correct,0.384958700044081,P129
P129,0.31,invalid,37,inhale,correct,0.418105499935336,P129
P129,0.31,invalid,38,inhale,correct,0.660593500011601,P129
P129,0.31,valid,39,inhale,correct,0.364660499966703,P129
P129,0.31,invalid,40,inhale,correct,0.417622600100003,P129
P129,10,catch,41,inhale,correct,NA,P129
P129,-0.31,valid,42,inhale,correct,0.437647900078446,P129
P129,10,catch,43,inhale,correct,NA,P129
P129,0.31,invalid,44,inhale,correct,0.466612400021404,P129
P129,0.31,invalid,45,inhale,correct,0.500075599993579,P129
P129,0.31,valid,46,inhale,correct,0.503740500076674,P129
P129,-0.31,valid,47,inhale,correct,0.577854500035755,P129
P129,-0.31,invalid,48,inhale,correct,0.419116599950939,P129
P129,10,catch,49,inhale,correct,NA,P129
P129,-0.31,valid,50,inhale,correct,0.434249700047076,P129
P129,-0.31,valid,51,inhale,correct,0.528325299965218,P129
P129,-0.31,invalid,52,inhale,correct,0.567123899934813,P129
P129,-0.31,valid,53,inhale,correct,0.598540400038473,P129
P129,10,catch,54,inhale,correct,NA,P129
P129,0.31,invalid,55,inhale,correct,0.446481400053017,P129
P129,-0.31,valid,56,inhale,correct,0.577839799923822,P129
P129,0.31,valid,57,inhale,correct,0.447780700051226,P129
P129,-0.31,invalid,58,inhale,correct,0.447231100057252,P129
P129,0.31,invalid,59,inhale,correct,0.529959599953145,P129
P129,10,catch,0,exhale,correct,NA,P129
P129,10,catch,1,exhale,correct,NA,P129
P129,0.31,invalid,2,exhale,correct,0.449974299990572,P129
P129,0.31,invalid,3,exhale,correct,0.646445299964398,P129
P129,-0.31,valid,4,exhale,correct,0.443698999937624,P129
P129,-0.31,invalid,5,exhale,correct,0.411461399984546,P129
P129,0.31,valid,6,exhale,correct,0.371860100072809,P129
P129,-0.31,invalid,7,exhale,correct,0.411188099998981,P129
P129,-0.31,valid,8,exhale,correct,0.394156299997121,P129
P129,-0.31,invalid,9,exhale,correct,0.474825200042687,P129
P129,0.31,invalid,10,exhale,correct,0.460704899975099,P129
P129,-0.31,invalid,11,exhale,correct,0.4985351000214,P129
P129,0.31,valid,12,exhale,correct,0.498963700025342,P129
P129,10,catch,13,exhale,correct,NA,P129
P129,-0.31,invalid,14,exhale,correct,0.526235199999064,P129
P129,-0.31,valid,15,exhale,correct,0.471857800032012,P129
P129,10,catch,16,exhale,correct,NA,P129
P129,10,catch,17,exhale,correct,NA,P129
P129,0.31,invalid,18,exhale,correct,0.498005900066346,P129
P129,10,catch,19,exhale,correct,NA,P129
P129,0.31,invalid,20,exhale,correct,0.470636200043373,P129
P129,-0.31,valid,21,exhale,correct,0.576537799905054,P129
P129,0.31,valid,22,exhale,correct,0.582938399980776,P129
P129,-0.31,invalid,23,exhale,correct,0.488478400046006,P129
P129,0.31,valid,24,exhale,correct,0.587603699997999,P129
P129,-0.31,invalid,25,exhale,correct,0.468929500086233,P129
P129,-0.31,valid,26,exhale,correct,0.448547100066207,P129
P129,0.31,valid,27,exhale,correct,0.419835199951194,P129
P129,10,catch,28,exhale,correct,NA,P129
P129,0.31,valid,29,exhale,correct,0.360075799981132,P129
P129,0.31,valid,30,exhale,correct,0.443557600025088,P129
P129,-0.31,valid,31,exhale,correct,0.683558800024912,P129
P129,0.31,valid,32,exhale,correct,0.450343700009398,P129
P129,-0.31,invalid,33,exhale,correct,0.466780800023116,P129
P129,10,catch,34,exhale,correct,NA,P129
P129,0.31,valid,35,exhale,correct,0.536403900012374,P129
P129,-0.31,invalid,36,exhale,correct,0.438279499998316,P129
P129,0.31,invalid,37,exhale,correct,0.425612099934369,P129
P129,0.31,invalid,38,exhale,correct,0.519809699966572,P129
P129,0.31,valid,39,exhale,correct,0.394442899967544,P129
P129,0.31,invalid,40,exhale,correct,0.631600699969567,P129
P129,10,catch,41,exhale,correct,NA,P129
P129,-0.31,valid,42,exhale,correct,0.404794500092976,P129
P129,10,catch,43,exhale,correct,NA,P129
P129,0.31,invalid,44,exhale,correct,0.422460400033742,P129
P129,0.31,invalid,45,exhale,correct,0.571727799950168,P129
P129,0.31,valid,46,exhale,correct,0.521026900038123,P129
P129,-0.31,valid,47,exhale,correct,0.538991599925794,P129
P129,-0.31,invalid,48,exhale,correct,0.66722269996535,P129
P129,10,catch,49,exhale,correct,NA,P129
P129,-0.31,valid,50,exhale,correct,0.477766800089739,P129
P129,-0.31,valid,51,exhale,correct,0.485777299967594,P129
P129,-0.31,invalid,52,exhale,correct,0.664795399992727,P129
P129,-0.31,valid,53,exhale,correct,0.464920900063589,P129
P129,10,catch,54,exhale,correct,NA,P129
P129,0.31,invalid,55,exhale,correct,0.528171099955216,P129
P129,-0.31,valid,56,exhale,correct,0.697054999996908,P129
P129,0.31,valid,57,exhale,correct,0.432178499992006,P129
P129,-0.31,invalid,58,exhale,correct,0.439646099926904,P129
P129,0.31,invalid,59,exhale,correct,0.699539899942465,P129
P130,10,catch,0,inhale,correct,NA,P130
P130,10,catch,1,inhale,correct,NA,P130
P130,0.31,invalid,2,inhale,correct,0.410360699985176,P130
P130,0.31,invalid,3,inhale,correct,0.368363999994472,P130
P130,-0.31,valid,4,inhale,correct,0.379706299980171,P130
P130,-0.31,invalid,5,inhale,correct,0.378486000001431,P130
P130,0.31,valid,6,inhale,correct,0.506688000052236,P130
P130,-0.31,invalid,7,inhale,correct,0.342562499921769,P130
P130,-0.31,valid,8,inhale,correct,0.333915899973363,P130
P130,-0.31,invalid,9,inhale,correct,0.329649300081655,P130
P130,0.31,invalid,10,inhale,correct,0.378571500070393,P130
P130,-0.31,invalid,11,inhale,correct,0.405346899991855,P130
P130,0.31,valid,12,inhale,correct,0.308226099936292,P130
P130,10,catch,13,inhale,incorrect,0.350679700030014,P130
P130,-0.31,invalid,14,inhale,correct,0.567470700014383,P130
P130,-0.31,valid,15,inhale,correct,0.496285200002603,P130
P130,10,catch,16,inhale,correct,NA,P130
P130,10,catch,17,inhale,correct,NA,P130
P130,0.31,invalid,18,inhale,correct,0.481052699964494,P130
P130,10,catch,19,inhale,correct,NA,P130
P130,0.31,invalid,20,inhale,correct,0.454488400020637,P130
P130,-0.31,valid,21,inhale,correct,0.441279900027439,P130
P130,0.31,valid,22,inhale,correct,0.536985900020227,P130
P130,-0.31,invalid,23,inhale,correct,0.409400100004859,P130
P130,0.31,valid,24,inhale,correct,0.513937000068836,P130
P130,-0.31,invalid,25,inhale,correct,0.394661099999212,P130
P130,-0.31,valid,26,inhale,correct,0.406303999945521,P130
P130,0.31,valid,27,inhale,correct,0.417006400064565,P130
P130,10,catch,28,inhale,correct,NA,P130
P130,0.31,valid,29,inhale,correct,0.424757900065742,P130
P130,0.31,valid,30,inhale,correct,0.394333000062034,P130
P130,-0.31,valid,31,inhale,correct,0.380858900025487,P130
P130,0.31,valid,32,inhale,correct,0.427232400048524,P130
P130,-0.31,invalid,33,inhale,correct,0.418218599981628,P130
P130,10,catch,34,inhale,correct,NA,P130
P130,0.31,valid,35,inhale,correct,0.51486120000481606,P130
P130,-0.31,invalid,36,inhale,correct,0.452010300010443,P130
P130,0.31,invalid,37,inhale,correct,0.429561599972658,P130
P130,0.31,invalid,38,inhale,correct,0.488782600034028,P130
P130,0.31,valid,39,inhale,correct,0.479247099952772,P130
P130,0.31,invalid,40,inhale,correct,0.394898499944247,P130
P130,10,catch,41,inhale,correct,NA,P130
P130,-0.31,valid,42,inhale,correct,0.434417100041173,P130
P130,10,catch,43,inhale,correct,NA,P130
P130,0.31,invalid,44,inhale,correct,0.441948899999261,P130
P130,0.31,invalid,45,inhale,correct,0.473612300003879,P130
P130,0.31,valid,46,inhale,correct,0.916994399973191,P130
P130,-0.31,valid,47,inhale,correct,0.431330799940042,P130
P130,-0.31,invalid,48,inhale,correct,0.485731600085273,P130
P130,10,catch,49,inhale,correct,NA,P130
P130,-0.31,valid,50,inhale,correct,0.421562799951062,P130
P130,-0.31,valid,51,inhale,correct,0.6031842000084,P130
P130,-0.31,invalid,52,inhale,correct,0.4693918999983,P130
P130,-0.31,valid,53,inhale,correct,0.365512100048363,P130
P130,10,catch,54,inhale,correct,NA,P130
P130,0.31,invalid,55,inhale,correct,0.459779900033027,P130
P130,-0.31,valid,56,inhale,correct,0.480071699945256,P130
P130,0.31,valid,57,inhale,correct,0.871443699928932,P130
P130,-0.31,invalid,58,inhale,correct,0.556205700035207,P130
P130,0.31,invalid,59,inhale,correct,0.556437300052494,P130
P130,10,catch,0,exhale,correct,NA,P130
P130,10,catch,1,exhale,correct,NA,P130
P130,0.31,invalid,2,exhale,correct,0.436445500003174,P130
P130,0.31,invalid,3,exhale,correct,0.538061299943365,P130
P130,-0.31,valid,4,exhale,correct,0.437820300110616,P130
P130,-0.31,invalid,5,exhale,correct,0.507752800011076,P130
P130,0.31,valid,6,exhale,correct,0.49344089999795,P130
P130,-0.31,invalid,7,exhale,correct,0.543116200016811,P130
P130,-0.31,valid,8,exhale,correct,0.629464199999347,P130
P130,-0.31,invalid,9,exhale,correct,0.455618300009519,P130
P130,0.31,invalid,10,exhale,correct,0.650959499995224,P130
P130,-0.31,invalid,11,exhale,correct,0.431567499996163,P130
P130,0.31,valid,12,exhale,correct,0.561034700018354,P130
P130,10,catch,13,exhale,correct,NA,P130
P130,-0.31,invalid,14,exhale,correct,0.411929000052623,P130
P130,-0.31,valid,15,exhale,correct,0.510748600005172,P130
P130,10,catch,16,exhale,correct,NA,P130
P130,10,catch,17,exhale,correct,NA,P130
P130,0.31,invalid,18,exhale,correct,0.477382999961264,P130
P130,10,catch,19,exhale,correct,NA,P130
P130,0.31,invalid,20,exhale,correct,0.432612099917606,P130
P130,-0.31,valid,21,exhale,correct,1.12211509991903,P130
P130,0.31,valid,22,exhale,correct,0.809734700014815,P130
P130,-0.31,invalid,23,exhale,correct,0.572222200105898,P130
P130,0.31,valid,24,exhale,correct,0.598429900011979,P130
P130,-0.31,invalid,25,exhale,correct,0.660883599892259,P130
P130,-0.31,valid,26,exhale,correct,0.560291000059806,P130
P130,0.31,valid,27,exhale,correct,0.660742799984291,P130
P130,10,catch,28,exhale,correct,NA,P130
P130,0.31,valid,29,exhale,correct,0.483054100070149,P130
P130,0.31,valid,30,exhale,correct,0.514384199981578,P130
P130,-0.31,valid,31,exhale,correct,0.546299999929033,P130
P130,0.31,valid,32,exhale,correct,0.676043499959633,P130
P130,-0.31,invalid,33,exhale,correct,0.465030699968338,P130
P130,10,catch,34,exhale,correct,NA,P130
P130,0.31,valid,35,exhale,correct,0.496204400085844,P130
P130,-0.31,invalid,36,exhale,correct,0.478184700012207,P130
P130,0.31,invalid,37,exhale,correct,0.627698500058614,P130
P130,0.31,invalid,38,exhale,correct,0.620247500017285,P130
P130,0.31,valid,39,exhale,correct,1.07510560005903,P130
P130,0.31,invalid,40,exhale,correct,0.467991800047457,P130
P130,10,catch,41,exhale,correct,NA,P130
P130,-0.31,valid,42,exhale,correct,0.641127099981532,P130
P130,10,catch,43,exhale,correct,NA,P130
P130,0.31,invalid,44,exhale,correct,0.463774499949068,P130
P130,0.31,invalid,45,exhale,correct,0.48703210009262,P130
P130,0.31,valid,46,exhale,correct,0.452750599943101,P130
P130,-0.31,valid,47,exhale,correct,0.578813500003889,P130
P130,-0.31,invalid,48,exhale,correct,0.506304400041699,P130
P130,10,catch,49,exhale,correct,NA,P130
P130,-0.31,valid,50,exhale,correct,0.460095899994485,P130
P130,-0.31,valid,51,exhale,correct,0.475398499984294,P130
P130,-0.31,invalid,52,exhale,correct,0.409155500004999,P130
P130,-0.31,valid,53,exhale,correct,0.458051700028591,P130
P130,10,catch,54,exhale,correct,NA,P130
P130,0.31,invalid,55,exhale,correct,0.483417799929157,P130
P130,-0.31,valid,56,exhale,correct,0.701108500012197,P130
P130,0.31,valid,57,exhale,correct,0.595256800064817,P130
P130,-0.31,invalid,58,exhale,correct,0.890587599948049,P130
P130,0.31,invalid,59,exhale,correct,0.481749900034629,P130
P131,10,catch,0,exhale,correct,NA,P131
P131,10,catch,1,exhale,correct,NA,P131
P131,0.31,invalid,2,exhale,correct,0.439881500089541,P131
P131,0.31,invalid,3,exhale,correct,0.377947499975562,P131
P131,-0.31,valid,4,exhale,correct,0.457771999994293,P131
P131,-0.31,invalid,5,exhale,correct,0.408503900049254,P131
P131,0.31,valid,6,exhale,correct,0.394473300082609,P131
P131,-0.31,invalid,7,exhale,correct,0.42770409991499,P131
P131,-0.31,valid,8,exhale,correct,0.522683099959977,P131
P131,-0.31,invalid,9,exhale,correct,0.406555900000967,P131
P131,0.31,invalid,10,exhale,correct,0.437987899989821,P131
P131,-0.31,invalid,11,exhale,correct,0.383652499993332,P131
P131,0.31,valid,12,exhale,correct,0.517250900040381,P131
P131,10,catch,13,exhale,correct,NA,P131
P131,-0.31,invalid,14,exhale,correct,0.432219300069846,P131
P131,-0.31,valid,15,exhale,correct,0.454111299943179,P131
P131,10,catch,16,exhale,correct,NA,P131
P131,10,catch,17,exhale,correct,NA,P131
P131,0.31,invalid,18,exhale,correct,0.449393199989572,P131
P131,10,catch,19,exhale,correct,NA,P131
P131,0.31,invalid,20,exhale,correct,0.430245500057936,P131
P131,-0.31,valid,21,exhale,correct,0.430280499975197,P131
P131,0.31,valid,22,exhale,correct,0.353497000061907,P131
P131,-0.31,invalid,23,exhale,correct,0.438869600067846,P131
P131,0.31,valid,24,exhale,correct,0.345287499949336,P131
P131,-0.31,invalid,25,exhale,correct,0.35787700000219,P131
P131,-0.31,valid,26,exhale,correct,0.390882499981672,P131
P131,0.31,valid,27,exhale,correct,0.43782819993794,P131
P131,10,catch,28,exhale,correct,NA,P131
P131,0.31,valid,29,exhale,correct,0.34520550002344,P131
P131,0.31,valid,30,exhale,correct,0.344073500018567,P131
P131,-0.31,valid,31,exhale,correct,0.464624600019306,P131
P131,0.31,valid,32,exhale,correct,0.385811500018463,P131
P131,-0.31,invalid,33,exhale,correct,0.416683899937198,P131
P131,10,catch,34,exhale,correct,NA,P131
P131,0.31,valid,35,exhale,correct,0.488689500023611,P131
P131,-0.31,invalid,36,exhale,correct,0.412325299927033,P131
P131,0.31,invalid,37,exhale,correct,0.426492900005542,P131
P131,0.31,invalid,38,exhale,correct,0.382175800041296,P131
P131,0.31,valid,39,exhale,correct,0.60778159997426,P131
P131,0.31,invalid,40,exhale,correct,0.431036900030449,P131
P131,10,catch,41,exhale,correct,NA,P131
P131,-0.31,valid,42,exhale,correct,0.515518700005487,P131
P131,10,catch,43,exhale,correct,NA,P131
P131,0.31,invalid,44,exhale,correct,0.503683499991894,P131
P131,0.31,invalid,45,exhale,correct,0.398119100020267,P131
P131,0.31,valid,46,exhale,correct,0.416348299942911,P131
P131,-0.31,valid,47,exhale,correct,0.348943499964662,P131
P131,-0.31,invalid,48,exhale,correct,0.428605000022799,P131
P131,10,catch,49,exhale,correct,NA,P131
P131,-0.31,valid,50,exhale,correct,0.45447689993307,P131
P131,-0.31,valid,51,exhale,correct,0.322933299932629,P131
P131,-0.31,invalid,52,exhale,correct,0.415557899978012,P131
P131,-0.31,valid,53,exhale,correct,0.420978300040588,P131
P131,10,catch,54,exhale,correct,NA,P131
P131,0.31,invalid,55,exhale,correct,0.441367999999784,P131
P131,-0.31,valid,56,exhale,correct,0.320407000021078,P131
P131,0.31,valid,57,exhale,correct,0.427572900080122,P131
P131,-0.31,invalid,58,exhale,correct,0.357649400015362,P131
P131,0.31,invalid,59,exhale,correct,0.25065609999001,P131
P131,10,catch,0,inhale,correct,NA,P131
P131,10,catch,1,inhale,correct,NA,P131
P131,0.31,invalid,2,inhale,correct,0.478816299932078,P131
P131,0.31,invalid,3,inhale,correct,0.399764700094238,P131
P131,-0.31,valid,4,inhale,correct,0.467197799938731,P131
P131,-0.31,invalid,5,inhale,correct,0.515245800022967,P131
P131,0.31,valid,6,inhale,correct,0.435153500060551,P131
P131,-0.31,invalid,7,inhale,correct,0.406618800014257,P131
P131,-0.31,valid,8,inhale,correct,0.368877499946393,P131
P131,-0.31,invalid,9,inhale,correct,0.381102700019255,P131
P131,0.31,invalid,10,inhale,correct,0.496082099969499,P131
P131,-0.31,invalid,11,inhale,correct,0.536979499971494,P131
P131,0.31,valid,12,inhale,correct,0.402383700013161,P131
P131,10,catch,13,inhale,correct,NA,P131
P131,-0.31,invalid,14,inhale,correct,0.430803499999456,P131
P131,-0.31,valid,15,inhale,correct,0.503153700032271,P131
P131,10,catch,16,inhale,correct,NA,P131
P131,10,catch,17,inhale,correct,NA,P131
P131,0.31,invalid,18,inhale,correct,0.447634599986486,P131
P131,10,catch,19,inhale,correct,NA,P131
P131,0.31,invalid,20,inhale,correct,0.454973200103268,P131
P131,-0.31,valid,21,inhale,correct,0.438987399917096,P131
P131,0.31,valid,22,inhale,correct,0.403654400026426,P131
P131,-0.31,invalid,23,inhale,correct,0.371969599975273,P131
P131,0.31,valid,24,inhale,correct,0.420332300011069,P131
P131,-0.31,invalid,25,inhale,correct,0.395745599991642,P131
P131,-0.31,valid,26,inhale,correct,0.379376200027764,P131
P131,0.31,valid,27,inhale,correct,0.474200799944811,P131
P131,10,catch,28,inhale,correct,NA,P131
P131,0.31,valid,29,inhale,correct,0.362070899922401,P131
P131,0.31,valid,30,inhale,correct,0.463244399987161,P131
P131,-0.31,valid,31,inhale,correct,0.313155299983919,P131
P131,0.31,valid,32,inhale,correct,0.460142099997029,P131
P131,-0.31,invalid,33,inhale,correct,0.536659199977294,P131
P131,10,catch,34,inhale,correct,NA,P131
P131,0.31,valid,35,inhale,correct,0.382093199994415,P131
P131,-0.31,invalid,36,inhale,correct,0.417275000014342,P131
P131,0.31,invalid,37,inhale,correct,0.344948500045575,P131
P131,0.31,invalid,38,inhale,correct,0.385853499989025,P131
P131,0.31,valid,39,inhale,correct,0.424145300057717,P131
P131,0.31,invalid,40,inhale,correct,0.406388300005347,P131
P131,10,catch,41,inhale,correct,NA,P131
P131,-0.31,valid,42,inhale,correct,0.318632000009529,P131
P131,10,catch,43,inhale,correct,NA,P131
P131,0.31,invalid,44,inhale,correct,0.445683499914594,P131
P131,0.31,invalid,45,inhale,correct,0.413615499972366,P131
P131,0.31,valid,46,inhale,correct,0.395757699967362,P131
P131,-0.31,valid,47,inhale,correct,0.424007500056177,P131
P131,-0.31,invalid,48,inhale,correct,0.444845299934968,P131
P131,10,catch,49,inhale,correct,NA,P131
P131,-0.31,valid,50,inhale,correct,0.466467099962756,P131
P131,-0.31,valid,51,inhale,correct,0.380559800076298,P131
P131,-0.31,invalid,52,inhale,correct,0.468021400040016,P131
P131,-0.31,valid,53,inhale,correct,0.404146700049751,P131
P131,10,catch,54,inhale,correct,NA,P131
P131,0.31,invalid,55,inhale,correct,0.415686800028197,P131
P131,-0.31,valid,56,inhale,correct,0.4133950000396,P131
P131,0.31,valid,57,inhale,correct,0.346543499967083,P131
P131,-0.31,invalid,58,inhale,correct,0.654103100067005,P131
P131,0.31,invalid,59,inhale,correct,0.489576800027862,P131
P132,10,catch,0,exhale,correct,NA,P132
P132,10,catch,1,exhale,correct,NA,P132
P132,0.31,invalid,2,exhale,correct,0.404137699864805,P132
P132,0.31,invalid,3,exhale,correct,0.477386199869215,P132
P132,-0.31,valid,4,exhale,correct,0.428887400077656,P132
P132,-0.31,invalid,5,exhale,correct,0.380857300013304,P132
P132,0.31,valid,6,exhale,correct,0.399711300153285,P132
P132,-0.31,invalid,7,exhale,correct,0.472628599964082,P132
P132,-0.31,valid,8,exhale,correct,0.460317300166935,P132
P132,-0.31,invalid,9,exhale,correct,0.41743830009363603,P132
P132,0.31,invalid,10,exhale,correct,0.484268800122663,P132
P132,-0.31,invalid,11,exhale,correct,0.393378900131211,P132
P132,0.31,valid,12,exhale,correct,0.385758099844679,P132
P132,10,catch,13,exhale,correct,NA,P132
P132,-0.31,invalid,14,exhale,correct,0.523376400116831,P132
P132,-0.31,valid,15,exhale,correct,0.434218499809504,P132
P132,10,catch,16,exhale,correct,NA,P132
P132,10,catch,17,exhale,correct,NA,P132
P132,0.31,invalid,18,exhale,correct,0.523620899999514,P132
P132,10,catch,19,exhale,correct,NA,P132
P132,0.31,invalid,20,exhale,correct,0.468691200017929,P132
P132,-0.31,valid,21,exhale,correct,0.415863600093871,P132
P132,0.31,valid,22,exhale,correct,0.559977600118145,P132
P132,-0.31,invalid,23,exhale,correct,0.566204299917445,P132
P132,0.31,valid,24,exhale,correct,0.621093699941412,P132
P132,-0.31,invalid,25,exhale,correct,0.44013229990378,P132
P132,-0.31,valid,26,exhale,correct,0.329141699941829,P132
P132,0.31,valid,27,exhale,correct,0.352249499876052,P132
P132,10,catch,28,exhale,correct,NA,P132
P132,0.31,valid,29,exhale,correct,0.41287159989588,P132
P132,0.31,valid,30,exhale,correct,0.449851899873465,P132
P132,-0.31,valid,31,exhale,correct,0.352252899901941,P132
P132,0.31,valid,32,exhale,correct,0.373069700086489,P132
P132,-0.31,invalid,33,exhale,correct,0.422291599912569,P132
P132,10,catch,34,exhale,correct,NA,P132
P132,0.31,valid,35,exhale,correct,0.448662100126967,P132
P132,-0.31,invalid,36,exhale,correct,0.413393599912524,P132
P132,0.31,invalid,37,exhale,correct,0.463495599804446,P132
P132,0.31,invalid,38,exhale,correct,0.407751000020653,P132
P132,0.31,valid,39,exhale,correct,0.360471199965104,P132
P132,0.31,invalid,40,exhale,correct,0.432904500048608,P132
