cue_img,cue_soa,target_x,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,cube.stopped,fixation_cross_cue.stopped,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
cube_r.png,0.1,-0.31,invalid,33,33,0,up,5.787565500009805,None,space,0.3864983000094071,None,,,,,,,,,0,33,33,33,1140.194137500017,,,,,,,,,,,,,1140.1783410999924,1140.194137500017,1140.194137500017,1140.194137500017,1145.988854700001,,,,1145.994629099965,1146.0062265000306,1146.0062265000306,1146.0545333999908,1146.0547661000164,1146.0716722999932,1146.0716722999932,1146.0716722999932,1146.1382424000185,1146.4717192000244,,,,,,,,,,,,,,,,,,,,,,,,up,5.787565500009805,None,space,0.3864983000094071,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_r.png,0.1,10,catch,34,34,0,up,5.965763000072911,None,None,,,,,,,,,,,0,34,34,34,1146.4878284999868,,,,,,,,,,,,,1146.4719007000094,1146.4878284999868,1146.4878284999868,1146.4878284999868,1152.465464900015,,,,1152.471361599979,1152.482788000023,1152.482788000023,1152.5316958000185,1152.5319289000472,1152.547949800035,1152.547949800035,1152.547949800035,1152.6148202000186,1155.5455852999585,,,,1154.6293900000164,1155.5617500999942,1155.5617500999942,1155.5617500999942,,,,,,,,,,,,,,,,,up,5.965763000072911,None,None,,,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_r.png,0.1,0.31,valid,35,35,0,up,4.411940699908882,None,space,0.4130624000681564,None,,,,,,,,,0,35,35,35,1155.5617500999942,,,,,,,,,,,,,1155.545749300043,1155.5617500999942,1155.5617500999942,1155.5617500999942,1159.9749636000488,,,,1159.9807879000437,1159.9927256000228,1159.9927256000228,1160.0402708000038,1160.0405082999496,1160.057216300047,1160.057216300047,1160.057216300047,1160.1403000999708,1160.474313099985,,,,,,,,,,,,,,,,,,,,,,,,up,4.411940699908882,None,space,0.4130624000681564,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_r.png,0.1,-0.31,invalid,36,36,0,up,6.868269599974155,None,space,0.40603380009997636,None,,,,,,,,,0,36,36,36,1160.4897136000218,,,,,,,,,,,,,1160.474493399961,1160.4897136000218,1160.4897136000218,1160.4897136000218,1167.3666569000343,,,,1167.3724385000532,1167.384145100019,1167.384145100019,1167.433230799972,1167.4334607999772,1167.4496007000562,1167.4496007000562,1167.4496007000562,1167.516235099989,1167.8666790999705,,,,,,,,,,,,,,,,,,,,,,,,up,6.868269599974155,None,space,0.40603380009997636,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_l.png,0.1,0.31,invalid,37,37,0,up,5.531203399994411,None,space,0.432648399961181,None,,,,,,,,,0,37,37,37,1167.882602800033,,,,,,,,,,,,,1167.8668531000149,1167.882602800033,1167.882602800033,1167.882602800033,1173.4278139000526,,,,1173.4337438000366,1173.445447599981,1173.445447599981,1173.4935720999492,1173.493805599981,1173.509999300004,1173.509999300004,1173.509999300004,1173.593460300006,1173.9439685000107,,,,,,,,,,,,,,,,,,,,,,,,up,5.531203399994411,None,space,0.432648399961181,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_l.png,0.1,0.31,invalid,38,38,0,up,7.526396300061606,None,space,0.40544290002435446,None,,,,,,,,,0,38,38,38,1173.9596829999937,,,,,,,,,,,,,1173.944146499969,1173.9596829999937,1173.9596829999937,1173.9596829999937,1181.5025388000067,,,,1181.5082972999662,1181.5196578999748,1181.5196578999748,1181.5680476999842,1181.5682823000243,1181.5852619999787,1181.5852619999787,1181.5852619999787,1181.6519199999748,1182.00209059997,,,,,,,,,,,,,,,,,,,,,,,,up,7.526396300061606,None,space,0.40544290002435446,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_r.png,0.1,0.31,valid,39,39,0,up,8.155871200026013,None,space,0.33343340002465993,None,,,,,,,,,0,39,39,39,1182.0176708999788,,,,,,,,,,,,,1182.0022650000174,1182.0176708999788,1182.0176708999788,1182.0176708999788,1190.1771456999704,,,,1190.1829352000495,1190.1945719999494,1190.1945719999494,1190.2430403999751,1190.2432731000008,1190.2594048000174,1190.2594048000174,1190.2594048000174,1190.3259078999981,1190.609798099962,,,,,,,,,,,,,,,,,,,,,,,,up,8.155871200026013,None,space,0.33343340002465993,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_l.png,0.1,0.31,invalid,40,40,0,up,7.251714100013487,None,space,0.4008491999702528,None,,,,,,,,,0,40,40,40,1190.6257744999602,,,,,,,,,,,,,1190.6099771000445,1190.6257744999602,1190.6257744999602,1190.6257744999602,1197.8856620000442,,,,1197.8914220000152,1197.9029781999998,1197.9029781999998,1197.9519727999577,1197.9522061999887,1197.968454399961,1197.968454399961,1197.968454399961,1198.0348917000229,1198.38532510004,,,,,,,,,,,,,,,,,,,,,,,,up,7.251714100013487,None,space,0.4008491999702528,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_l.png,0.1,10,catch,41,41,0,up,4.780336400028318,None,None,,,,,,,,,,,0,41,41,41,1198.4013754000189,,,,,,,,,,,,,1198.3855023999931,1198.4013754000189,1198.4013754000189,1198.4013754000189,1203.19663999998,,,,1203.2023553999607,1203.2139037000015,1203.2139037000015,1203.2630465000402,1203.2632784000598,1203.2793113000225,1203.2793113000225,1203.2793113000225,1203.3462472000392,1206.2770699999528,,,,1205.360813700012,1206.293274500058,1206.293274500058,1206.293274500058,,,,,,,,,,,,,,,,,up,4.780336400028318,None,None,,,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_l.png,0.1,-0.31,valid,42,42,0,up,3.3362797000445426,None,space,0.3555988000007346,None,,,,,,,,,0,42,42,42,1206.293274500058,,,,,,,,,,,,,1206.2772339000367,1206.293274500058,1206.293274500058,1206.293274500058,1209.640431100037,,,,1209.6462158999639,1209.65778889996,1209.65778889996,1209.7060153000057,1209.7062474000268,1209.723074199981,1209.723074199981,1209.723074199981,1209.7896518999478,1210.0898809999926,,,,,,,,,,,,,,,,,,,,,,,,up,3.3362797000445426,None,space,0.3555988000007346,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_l.png,0.1,10,catch,43,43,0,up,7.12374449998606,None,None,,,,,,,,,,,0,43,43,43,1210.1057397000259,,,,,,,,,,,,,1210.0900553000392,1210.1057397000259,1210.1057397000259,1210.1057397000259,1217.2324230000377,,,,1217.238218900049,1217.2500910999952,1217.2500910999952,1217.2988563999534,1217.2990906999912,1217.3153816000558,1217.3153816000558,1217.3153816000558,1217.3817395999795,1220.3129801000468,,,,1219.3959982000524,1220.3289036999922,1220.3289036999922,1220.3289036999922,,,,,,,,,,,,,,,,,up,7.12374449998606,None,None,,,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_l.png,0.1,0.31,invalid,44,44,0,up,4.669179099961184,None,space,0.4610503999283537,None,,,,,,,,,0,44,44,44,1220.3289036999922,,,,,,,,,,,,,1220.3131426000036,1220.3289036999922,1220.3289036999922,1220.3289036999922,1225.0083082000492,,,,1225.0140810000012,1225.025675300043,1225.025675300043,1225.0740968999453,1225.0743285999633,1225.0907727000304,1225.0907727000304,1225.0907727000304,1225.1739782999502,1225.55758839997,,,,,,,,,,,,,,,,,,,,,,,,up,4.669179099961184,None,space,0.4610503999283537,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_l.png,0.1,0.31,invalid,45,45,0,up,6.2080726000713184,None,space,0.37062699999660254,None,,,,,,,,,0,45,45,45,1225.5736268999754,,,,,,,,,,,,,1225.5577697999543,1225.5736268999754,1225.5736268999754,1225.5736268999754,1231.7843618999468,,,,1231.79016460001,1231.8017755999463,1231.8017755999463,1231.850426799967,1231.8506645000307,1231.866740699974,1231.866740699974,1231.866740699974,1231.9331339000491,1232.2508927000454,,,,,,,,,,,,,,,,,,,,,,,,up,6.2080726000713184,None,space,0.37062699999660254,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_r.png,0.1,0.31,valid,46,46,0,up,5.939074199995957,None,space,0.3468310999451205,None,,,,,,,,,0,46,46,46,1232.266807600041,,,,,,,,,,,,,1232.251066799974,1232.266807600041,1232.266807600041,1232.266807600041,1238.2114629000425,,,,1238.2226853000466,1238.2331179999746,1238.2331179999746,1238.2774394999724,1238.2778032999486,1238.2939143000403,1238.2939143000403,1238.2939143000403,1238.376995000057,1238.64463720005,,,,,,,,,,,,,,,,,,,,,,,,up,5.939074199995957,None,space,0.3468310999451205,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_l.png,0.1,-0.31,valid,47,47,0,up,5.913982999976724,None,space,0.3535604999633506,None,,,,,,,,,0,47,47,47,1238.6597848000238,,,,,,,,,,,,,1238.6449303999543,1238.6597848000238,1238.6597848000238,1238.6597848000238,1244.5886214999482,,,,1244.5998543000314,1244.61014600005,1244.61014600005,1244.6537656000583,1244.6540234000422,1244.6706474999664,1244.6706474999664,1244.6706474999664,1244.7537704999559,1245.0377981000347,,,,,,,,,,,,,,,,,,,,,,,,up,5.913982999976724,None,space,0.3535604999633506,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_r.png,0.1,-0.31,invalid,48,48,0,up,6.833076199982315,None,space,0.38098780007567257,None,,,,,,,,,0,48,48,48,1245.0531322000315,,,,,,,,,,,,,1245.0380027999636,1245.0531322000315,1245.0531322000315,1245.0531322000315,1251.897028199979,,,,1251.9041267000139,1251.9159009000286,1251.9159009000286,1251.963135899976,1251.963366299984,1251.9793200000422,1251.9793200000422,1251.9793200000422,1252.0465142000467,1252.3634064999642,,,,,,,,,,,,,,,,,,,,,,,,up,6.833076199982315,None,space,0.38098780007567257,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_r.png,0.1,10,catch,49,49,0,up,6.155512099969201,None,None,,,,,,,,,,,0,49,49,49,1252.3792267000536,,,,,,,,,,,,,1252.3635797000024,1252.3792267000536,1252.3792267000536,1252.3792267000536,1258.540562900016,,,,1258.5464224000461,1258.5581816999475,1258.5581816999475,1258.6060504999477,1258.6062794999452,1258.6231717000483,1258.6231717000483,1258.6231717000483,1258.706066600047,1261.620583800017,,,,1260.721064900048,1261.6367172000464,1261.6367172000464,1261.6367172000464,,,,,,,,,,,,,,,,,up,6.155512099969201,None,None,,,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_l.png,0.1,-0.31,valid,50,50,0,up,3.0810954000335187,None,space,0.35901240003295243,None,,,,,,,,,0,50,50,50,1261.6367172000464,,,,,,,,,,,,,1261.6207507000072,1261.6367172000464,1261.6367172000464,1261.6367172000464,1264.7336850999855,,,,1264.7394948999863,1264.7509103999473,1264.7509103999473,1264.7838773999829,1264.7840972000267,1264.79972739995,1264.79972739995,1264.79972739995,1264.883308700053,1265.1670163000235,,,,,,,,1264.79972739995,1264.79972739995,,,,,,,,,,,,,,,up,3.0810954000335187,None,space,0.35901240003295243,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_l.png,0.1,-0.31,valid,51,51,0,up,6.871130799991079,None,space,0.377355600008741,None,,,,,,,,,0,51,51,51,1265.1828657999868,,,,,,,,,,,,,1265.167191299959,1265.1828657999868,1265.1828657999868,1265.1828657999868,1272.0602457999485,,,,1272.066089299973,1272.0776626999723,1272.0776626999723,1272.1260847999947,1272.1263162000105,1272.1427671000129,1272.1427671000129,1272.1427671000129,1272.2257362999953,1272.526356699993,,,,,,,,,,,,,,,,,,,,,,,,up,6.871130799991079,None,space,0.377355600008741,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_r.png,0.1,-0.31,invalid,52,52,0,up,6.384029500070028,None,space,0.3517028000205755,None,,,,,,,,,0,52,52,52,1272.5423917999724,,,,,,,,,,,,,1272.5265307000373,1272.5423917999724,1272.5423917999724,1272.5423917999724,1278.9362570999656,,,,1278.9421666000271,1278.9538562999805,1278.9538562999805,1279.0024075000547,1279.002640599967,1279.019042000058,1279.019042000058,1279.019042000058,1279.0855514999712,1279.3861710999627,,,,,,,,,,,,,,,,,,,,,,,,up,6.384029500070028,None,space,0.3517028000205755,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_l.png,0.1,-0.31,valid,53,53,0,up,6.476105900015682,None,space,0.367762100067921,None,,,,,,,,,0,53,53,53,1279.402024699957,,,,,,,,,,,,,1279.38634680002,1279.402024699957,1279.402024699957,1279.402024699957,1285.8792405000422,,,,1285.8849683000008,1285.8966612999793,1285.8966612999793,1285.9450328999665,1285.945260999957,1285.9618007000536,1285.9618007000536,1285.9618007000536,1286.0283655000385,1286.3450162999798,,,,,,,,,,,,,,,,,,,,,,,,up,6.476105900015682,None,space,0.367762100067921,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_r.png,0.1,10,catch,54,54,0,up,6.31650349998381,None,None,,,,,,,,,,,0,54,54,54,1286.3613469999982,,,,,,,,,,,,,1286.3451902000234,1286.3613469999982,1286.3613469999982,1286.3613469999982,1292.6890611000126,,,,1292.6948554000119,1292.7065381000284,1292.7065381000284,1292.7550290999934,1292.7552591999993,1292.77151900006,1292.77151900006,1292.77151900006,1292.8380460999906,1295.7689518999541,,,,1294.8526660000207,1295.7850949000567,1295.7850949000567,1295.7850949000567,,,,,,,,,,,,,,,,,up,6.31650349998381,None,None,,,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_l.png,0.1,0.31,invalid,55,55,0,up,2.6046766000799835,None,space,0.4171262999298051,None,,,,,,,,,0,55,55,55,1295.7850949000567,,,,,,,,,,,,,1295.7691172000486,1295.7850949000567,1295.7850949000567,1295.7850949000567,1298.3999621999683,,,,1298.405782100046,1298.4172334000468,1298.4172334000468,1298.4658272999804,1298.4660604000092,1298.4822375000222,1298.4822375000222,1298.4822375000222,1298.5655411999905,1298.915823200019,,,,,,,,,,,,,,,,,,,,,,,,up,2.6046766000799835,None,space,0.4171262999298051,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_l.png,0.1,-0.31,valid,56,56,0,up,6.44247880007606,None,space,0.36433910008054227,None,,,,,,,,,0,56,56,56,1298.9317186999833,,,,,,,,,,,,,1298.915997999953,1298.9317186999833,1298.9317186999833,1298.9317186999833,1305.376012200024,,,,1305.381837300025,1305.393461599946,1305.393461599946,1305.4420255000005,1305.4422567000147,1305.458634300041,1305.458634300041,1305.458634300041,1305.5249086000258,1305.8256055000238,,,,,,,,,,,,,,,,,,,,,,,,up,6.44247880007606,None,space,0.36433910008054227,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_r.png,0.1,0.31,valid,57,57,0,up,6.244530700030737,None,space,0.1806368000106886,None,,,,,,,,,0,57,57,57,1305.8417109999573,,,,,,,,,,,,,1305.8257785000606,1305.8417109999573,1305.8417109999573,1305.8417109999573,1312.1025439000223,,,,1312.1083374000154,1312.1199124000268,1312.1199124000268,1312.1685496000573,1312.1687861999962,1312.185118400026,1312.185118400026,1312.185118400026,1312.2517566999886,1312.3687026000116,,,,,,,,,,,,,,,,,,,,,,,,up,6.244530700030737,None,space,0.1806368000106886,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_r.png,0.1,-0.31,invalid,58,58,0,up,6.453608499956317,None,space,0.40354269999079406,None,,,,,,,,,0,58,58,58,1312.3848745999858,,,,,,,,,,,,,1312.3688800999662,1312.3848745999858,1312.3848745999858,1312.3848745999858,1318.8457767999498,,,,1318.8515379000455,1318.8632047000574,1318.8632047000574,1318.91166480002,1318.9118960000342,1318.9281329000369,1318.9281329000369,1318.9281329000369,1319.0114252000349,1319.3450686000288,,,,,,,,,,,,,,,,,,,,,,,,up,6.453608499956317,None,space,0.40354269999079406,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
cube_l.png,0.1,0.31,invalid,59,59,0,up,6.421850400045514,None,space,0.3632903000107035,None,,,,,,,,,0,59,59,59,1319.360627499991,,,,,,,,,,,,,1319.3452417999506,1319.360627499991,1319.360627499991,1319.360627499991,1325.7885970999487,,,,1325.7943988000043,1325.8061230999883,1325.8061230999883,1325.854347000015,1325.8545870999806,1325.8712563000154,1325.8712563000154,1325.8712563000154,1325.9543598999735,1326.2379062999971,,,,,,,,,,,,,,,,,,,,,,,,up,6.421850400045514,None,space,0.3632903000107035,None,P124,001,2025-02-25_14h49.56.329,posner_endo_new1,2024.2.4,60.04924040253803,2025-02-25 14h50.03.739167 +0000,
