cue_img,cue_soa,target_x,trial,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready_txt.stopped,ready.stopped,fix.started,fixation.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,cue.started,cube.started,fixation_cross_cue.started,cue.stopped,target.started,fixation_target.started,fixation_cross_target.started,key_resp.started,star.started,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,block1.key_control2.keys,block1.key_control2.rt,block1.key_control2.duration,block1.key_resp.keys,block1.key_resp.rt,block1.key_resp.duration,star.stopped,fixation_target.stopped,fixation_cross_target.stopped,key_resp.stopped,break_2.started,text.started,key_control3.started,text.stopped,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,block2.key_control2.keys,block2.key_control2.rt,block2.key_control2.duration,block2.key_resp.keys,block2.key_resp.rt,block2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007557200035080314,0.025246300036087632,0.025246300036087632,478.0908034000313,up,478.04819460003637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.0908564000856,478.103635400068,481.1039655000204,481.08436820004135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,-0.31,valid,0,0,0,down,15.1933260000078,None,space,0.23591069993562996,None,0,0,0,0,,,,,,,,,481.1039655000204,,,,,,,,,,,,,481.09189120004885,481.1039655000204,481.1039655000204,481.1039655000204,496.3024016000563,down,15.1933260000078,None,496.3169796000002,496.327123700059,496.327123700059,496.3683735000668,496.3686152000446,496.38492360000964,496.38492360000964,496.38492360000964,496.45151510008145,496.6355843000347,space,0.23591069993562996,None,,,,,,,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,0.31,invalid,1,1,0,down,1.838291099993512,None,space,0.8119514000136405,None,0,1,1,1,,,,,,,,,496.6513689000858,,,,,,,,,,,,,496.63575540005695,496.6513689000858,496.6513689000858,496.6513689000858,498.5001965999836,down,1.838291099993512,None,498.5064920000732,498.5180645000655,498.5180645000655,498.566109300009,498.5663457000628,498.5826781000942,498.5826781000942,498.5826781000942,498.64923219999764,499.39950719999615,space,0.8119514000136405,None,,,,,,,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,-0.31,invalid,2,2,0,down,4.826005199924111,None,space,0.3179725999943912,None,0,2,2,2,,,,,,,,,499.4152304000454,,,,,,,,,,,,,499.3996853000717,499.4152304000454,499.4152304000454,499.4152304000454,504.24456660007127,down,4.826005199924111,None,504.252849600045,504.2632908000378,504.2632908000378,504.31016750005074,504.3104035999859,504.3268414000049,504.3268414000049,504.3268414000049,504.41022910003085,504.6605480000144,space,0.3179725999943912,None,,,,,,,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,10,catch,3,3,0,down,5.94901129999198,None,space,0.6022965000011027,None,0,3,3,3,,,,,,,,,504.6764770000009,,,,,,,,,,,,,504.66071760002524,504.6764770000009,504.6764770000009,504.6764770000009,510.6378799000522,down,5.94901129999198,None,510.6439364000689,510.65551100007724,510.65551100007724,510.70384309999645,510.704079200048,510.72037930006627,510.72037930006627,510.72037930006627,510.78683090000413,511.33706619997974,space,0.6022965000011027,None,,,,,,,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,down,8.8414877000032,None,space,0.4159248999785632,None,0,4,4,4,,,,,,,,,511.352900100057,,,,,,,,,,,,,511.3372420000378,511.352900100057,511.352900100057,511.352900100057,520.2113189999945,down,8.8414877000032,None,520.2174131000647,520.2286430000095,520.2286430000095,520.2773166000843,520.2775531000225,520.293747000047,520.293747000047,520.293747000047,520.3607482000953,520.7111681000097,space,0.4159248999785632,None,,,,,,,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,0.31,invalid,5,5,0,down,7.674889799905941,None,space,0.3674598999787122,None,0,5,5,5,,,,,,,,,520.7267544000642,,,,,,,,,,,,,520.711339200032,520.7267544000642,520.7267544000642,520.7267544000642,528.4033503000392,down,7.674889799905941,None,528.409635100048,528.4212149999803,528.4212149999803,528.4689392000437,528.4691843000473,528.4854854000732,528.4854854000732,528.4854854000732,528.5688346000388,528.8692290000618,space,0.3674598999787122,None,,,,,,,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,-0.31,invalid,6,6,0,down,6.740544300060719,None,space,0.2854970000917092,None,0,6,6,6,,,,,,,,,528.8851636000909,,,,,,,,,,,,,528.8694069000194,528.8851636000909,528.8851636000909,528.8851636000909,535.6289984000614,down,6.740544300060719,None,535.6350228000665,535.6465437000152,535.6465437000152,535.6949950000271,535.6952299000695,535.7115577000659,535.7115577000659,535.7115577000659,535.7946708999807,536.0118905000854,space,0.2854970000917092,None,,,,,,,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,0.31,valid,7,7,0,down,7.7656523999758065,None,space,0.3111788999522105,None,0,7,7,7,,,,,,,,,536.0277728000656,,,,,,,,,,,,,536.012063000002,536.0277728000656,536.0277728000656,536.0277728000656,543.8040544000687,down,7.7656523999758065,None,543.810092800064,543.8216993000824,543.8216993000824,543.8698992000427,543.8701383000007,543.8864707000321,543.8864707000321,543.8864707000321,543.9696580000455,544.2035346000921,space,0.3111788999522105,None,,,,,,,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,-0.31,valid,8,8,0,down,7.046279500005767,None,space,0.2590172999771312,None,0,8,8,8,,,,,,,,,544.2194321000716,,,,,,,,,,,,,544.2037121000467,544.2194321000716,544.2194321000716,544.2194321000716,551.279619100038,down,7.046279500005767,None,551.2858706000261,551.2976348000811,551.2976348000811,551.3456929000095,551.3459305000724,551.3620169000933,551.3620169000933,551.3620169000933,551.4287483000662,551.6291190000484,space,0.2590172999771312,None,,,,,,,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,down,7.628644100041129,None,space,0.2970018999185413,None,0,9,9,9,,,,,,,,,551.6452871999936,,,,,,,,,,,,,551.6292950999923,551.6452871999936,551.6452871999936,551.6452871999936,559.288292500074,down,7.628644100041129,None,559.29433230008,559.3059273000108,559.3059273000108,559.354081400088,559.3543220000574,559.370676600025,559.370676600025,559.370676600025,559.4539436000632,559.6710612000898,space,0.2970018999185413,None,,,,,,,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,0.31,valid,10,10,0,down,7.61962179990951,None,space,0.3201595999998972,None,0,10,10,10,,,,,,,,,559.6868179000448,,,,,,,,,,,,,559.6712302999804,559.6868179000448,559.6868179000448,559.6868179000448,567.3132894000737,down,7.61962179990951,None,567.3192852000939,567.3307857000036,567.3307857000036,567.3792562000453,567.3794915000908,567.3956807000795,567.3956807000795,567.3956807000795,567.4790406000102,567.7294545000186,space,0.3201595999998972,None,,,,,,,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.7295704000862,567.7453350999858,570.748952300055,570.7261210000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,10,catch,0,0,0,down,13.220645800000057,None,space,0.31165329995565116,None,,,,,0,0,0,0,,,,,570.748952300055,,,,,,,,,,,,,570.7399634000612,570.748952300055,570.748952300055,570.748952300055,583.9795902000042,,,,583.9856128999963,583.9973638000665,583.9973638000665,584.0454650000902,584.0457143000094,584.0619223000249,584.0619223000249,584.0619223000249,584.1284086999949,584.3792218000162,,,,down,13.220645800000057,None,space,0.31165329995565116,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,10,catch,1,1,0,down,6.0549349000211805,None,None,,,,,,,0,1,1,1,,,,,584.3950114999898,,,,,,,,,,,,,584.379399400088,584.3950114999898,584.3950114999898,584.3950114999898,590.4561047999887,,,,590.4622272000415,590.4738327000523,590.4738327000523,590.522137699998,590.5223740000511,590.5388428000733,590.5388428000733,590.5388428000733,590.6055024000816,593.5362981000217,,,,down,6.0549349000211805,None,None,,,592.6198748000897,593.5524672000902,593.5524672000902,593.5524672000902,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,0.31,invalid,2,2,0,down,4.169787299935706,None,space,0.3823748000431806,None,,,,,0,2,2,2,,,,,593.5524672000902,,,,,,,,,,,,,593.5364668000257,593.5524672000902,593.5524672000902,593.5524672000902,597.7321919000242,,,,597.7382872999879,597.7498329000082,597.7498329000082,597.7981144000078,597.7983503000578,597.8147316999966,597.8147316999966,597.8147316999966,597.8978260000004,598.1984362000367,,,,down,4.169787299935706,None,space,0.3823748000431806,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,0.31,invalid,3,3,0,down,7.835566500085406,None,space,0.4880016000242904,None,,,,,0,3,3,3,,,,,598.2142818000866,,,,,,,,,,,,,598.1986175000202,598.2142818000866,598.2142818000866,598.2142818000866,606.0569798999932,,,,606.0629807000514,606.0744246999966,606.0744246999966,606.1229685000144,606.1232126000104,606.1395107000135,606.1395107000135,606.1395107000135,606.2061303000664,606.6397862000158,,,,down,7.835566500085406,None,space,0.4880016000242904,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,-0.31,valid,4,4,0,down,3.017653900082223,None,space,0.4339054999873042,None,,,,,0,4,4,4,,,,,606.6556670999853,,,,,,,,,,,,,606.6399727000389,606.6556670999853,606.6556670999853,606.6556670999853,609.6867376000155,,,,609.6926841000095,609.7042825000826,609.7042825000826,609.7526432999875,609.7528812000528,609.7690852000378,609.7690852000378,609.7690852000378,609.8523682000814,610.2193678000476,,,,down,3.017653900082223,None,space,0.4339054999873042,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,-0.31,invalid,5,5,0,down,4.0542994000716135,None,space,0.31621439999435097,None,,,,,0,5,5,5,,,,,610.2352983000455,,,,,,,,,,,,,610.2195459000068,610.2352983000455,610.2352983000455,610.2352983000455,614.2986518000253,,,,614.3048031000653,614.3164397000801,614.3164397000801,614.364553600084,614.3647893000161,614.3811410000781,614.3811410000781,614.3811410000781,614.4477070000721,614.6983878000174,,,,down,4.0542994000716135,None,space,0.31621439999435097,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,0.31,valid,6,6,0,down,5.239349700044841,None,space,0.34484659996815026,None,,,,,0,6,6,6,,,,,614.7141746000852,,,,,,,,,,,,,614.698579100077,614.7141746000852,614.7141746000852,614.7141746000852,619.9595979000442,,,,619.9656200000318,619.977189600002,619.977189600002,620.0253627999919,620.0255971000297,620.0420174000319,620.0420174000319,620.0420174000319,620.1254137000069,620.3925465000793,,,,down,5.239349700044841,None,space,0.34484659996815026,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,-0.31,invalid,7,7,0,down,7.178175800014287,None,space,0.3800782000180334,None,,,,,0,7,7,7,,,,,620.408101900015,,,,,,,,,,,,,620.3927250000415,620.408101900015,620.408101900015,620.408101900015,627.6017126000952,,,,627.6078269000864,627.6189147999976,627.6189147999976,627.6676215000916,627.6681290999986,627.6840365000535,627.6840365000535,627.6840365000535,627.7672724000877,628.068942700047,,,,down,7.178175800014287,None,space,0.3800782000180334,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,-0.31,valid,8,8,0,down,5.6057839000131935,None,space,0.3978508999571204,None,,,,,0,8,8,8,,,,,628.0836506000487,,,,,,,,,,,,,628.0693960000062,628.0836506000487,628.0836506000487,628.0836506000487,633.6958510000259,,,,633.703954400029,633.7140938000521,633.7140938000521,633.7613350000465,633.7615858000936,633.7778998999856,633.7778998999856,633.7778998999856,633.8611714000581,634.1785683000926,,,,down,5.6057839000131935,None,space,0.3978508999571204,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,-0.31,invalid,9,9,0,down,5.983813799917698,None,space,0.3369496000232175,None,,,,,0,9,9,9,,,,,634.1940950000426,,,,,,,,,,,,,634.1787623000564,634.1940950000426,634.1940950000426,634.1940950000426,640.188842899981,,,,640.1957229999825,640.2074646999827,640.2074646999827,640.2547171000624,640.2549701000098,640.2713583000004,640.2713583000004,640.2713583000004,640.3544794000918,640.6215314000146,,,,down,5.983813799917698,None,space,0.3369496000232175,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,0.31,invalid,10,10,0,down,6.435929899918847,None,space,0.35945580003317446,None,,,,,0,10,10,10,,,,,640.63746550004,,,,,,,,,,,,,640.6217268999899,640.63746550004,640.63746550004,640.63746550004,647.081726500066,,,,647.0886642000405,647.1004495000234,647.1004495000234,647.1476734000025,647.147929900093,647.164366699988,647.164366699988,647.164366699988,647.2308105999837,647.5316113000736,,,,down,6.435929899918847,None,space,0.35945580003317446,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,-0.31,invalid,11,11,0,down,6.422521299915388,None,space,0.34048749995417893,None,,,,,0,11,11,11,,,,,647.5472333000507,,,,,,,,,,,,,647.5318077000557,647.5472333000507,647.5472333000507,647.5472333000507,653.9749034000561,,,,653.9818011000752,653.9934534000931,653.9934534000931,654.0407245000824,654.0409771000268,654.0572866000002,654.0572866000002,654.0572866000002,654.1403588000685,654.4076926000416,,,,down,6.422521299915388,None,space,0.34048749995417893,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,0.31,valid,12,12,0,down,5.714200900052674,None,space,0.3497390999691561,None,,,,,0,12,12,12,,,,,654.4235424000071,,,,,,,,,,,,,654.4078944000648,654.4235424000071,654.4235424000071,654.4235424000071,660.1517347000772,,,,660.1586191999959,660.1705315000145,660.1705315000145,660.2178439000854,660.218093500007,660.2342351999832,660.2342351999832,660.2342351999832,660.3009163000388,660.5849267999874,,,,down,5.714200900052674,None,space,0.3497390999691561,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,10,catch,13,13,0,down,7.409683100064285,None,space,0.2783045000396669,None,,,,,0,13,13,13,,,,,660.6003931000596,,,,,,,,,,,,,660.5851230000844,660.6003931000596,660.6003931000596,660.6003931000596,668.0269678999903,,,,668.0338332999963,668.0453628000105,668.0453628000105,668.0930119000841,668.0932596999919,668.1093223000644,668.1093223000644,668.1093223000644,668.1760573000647,668.3933773000026,,,,down,7.409683100064285,None,space,0.2783045000396669,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,-0.31,invalid,14,14,0,down,6.768546000006609,None,space,0.43120360001921654,None,,,,,0,14,14,14,,,,,668.4091133000329,,,,,,,,,,,,,668.3935738999862,668.4091133000329,668.4091133000329,668.4091133000329,675.1863452000543,,,,675.1932170999935,675.2049352000467,675.2049352000467,675.2521760000382,675.2524249000708,675.2688634999795,675.2688634999795,675.2688634999795,675.3356831000419,675.7026009000838,,,,down,6.768546000006609,None,space,0.43120360001921654,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,-0.31,valid,15,15,0,down,4.955560100032017,None,space,0.40334159997291863,None,,,,,0,15,15,15,,,,,675.718400200014,,,,,,,,,,,,,675.7027942000423,675.718400200014,675.718400200014,675.718400200014,680.6807651000563,,,,680.6876267000334,680.6992321000434,680.6992321000434,680.7467044000514,680.7469532000832,680.7632946000667,680.7632946000667,680.7632946000667,680.8463960000081,681.180391700007,,,,down,4.955560100032017,None,space,0.40334159997291863,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,10,catch,16,16,0,down,6.262367599993013,None,None,,,,,,,0,16,16,16,,,,,681.1959747000365,,,,,,,,,,,,,681.1805831000675,681.1959747000365,681.1959747000365,681.1959747000365,687.4739656000165,,,,687.4808265999891,687.4925228999928,687.4925228999928,687.5397702000337,687.5400253999978,687.5562609999906,687.5562609999906,687.5562609999906,687.6395033000736,690.5539646000834,,,,down,6.262367599993013,None,None,,,689.6540283000795,690.569865000085,690.569865000085,690.569865000085,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,10,catch,17,17,0,down,3.0721948998980224,None,None,,,,,,,0,17,17,17,,,,,690.569865000085,,,,,,,,,,,,,690.554149899981,690.569865000085,690.569865000085,690.569865000085,693.6508756000549,,,,693.6578183000674,693.6695605000714,693.6695605000714,693.716817800072,693.7170661999844,693.73341970006,693.73341970006,693.73341970006,693.8167271000566,696.7307438000571,,,,down,3.0721948998980224,None,None,,,695.8312736999942,696.7470370000228,696.7470370000228,696.7470370000228,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,0.31,invalid,18,18,0,down,3.8383348000934348,None,space,0.3581880999263376,None,,,,,0,18,18,18,,,,,696.7470370000228,,,,,,,,,,,,,696.7309265000513,696.7470370000228,696.7470370000228,696.7470370000228,700.5938003000338,,,,700.6006920000073,700.6126093000639,700.6126093000639,700.659762000083,700.6600122000091,700.6762945000082,700.6762945000082,700.6762945000082,700.7595654000761,701.0433801000472,,,,down,3.8383348000934348,None,space,0.3581880999263376,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,10,catch,19,19,0,down,5.766387200099416,None,None,,,,,,,0,19,19,19,,,,,701.0592512000585,,,,,,,,,,,,,701.0435729000019,701.0592512000585,701.0592512000585,701.0592512000585,706.837449499988,,,,706.8443578000879,706.8561488999985,706.8561488999985,706.9032834999962,706.9037962000584,706.9197066000197,706.9197066000197,706.9197066000197,707.002963499981,709.9176655000774,,,,down,5.766387200099416,None,None,,,709.0178098999895,709.9335460000439,709.9335460000439,709.9335460000439,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,0.31,invalid,20,20,0,down,3.452313099987805,None,space,0.40686709992587566,None,,,,,0,20,20,20,,,,,709.9335460000439,,,,,,,,,,,,,709.9179316000082,709.9335460000439,709.9335460000439,709.9335460000439,713.3977178999921,,,,713.4084936000872,713.4188967000227,713.4188967000227,713.4632890000939,713.4636310000205,713.4798062000191,713.4798062000191,713.4798062000191,713.5630969000049,713.8972444999963,,,,down,3.452313099987805,None,space,0.40686709992587566,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,-0.31,valid,21,21,0,down,4.850178899941966,None,space,0.5244027000153437,None,,,,,0,21,21,21,,,,,713.9128766000504,,,,,,,,,,,,,713.8975302000763,713.9128766000504,713.9128766000504,713.9128766000504,718.7752431000117,,,,718.7821649999823,718.7939642000711,718.7939642000711,718.8412524000742,718.8415059000254,718.8575656000758,718.8575656000758,718.8575656000758,718.9409506000811,719.3911564000882,,,,down,4.850178899941966,None,space,0.5244027000153437,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,0.31,valid,22,22,0,down,3.266556999995373,None,space,0.3678203000454232,None,,,,,0,22,22,22,,,,,719.4071677000029,,,,,,,,,,,,,719.3913605000125,719.4071677000029,719.4071677000029,719.4071677000029,722.6878788000904,,,,722.6946557000047,722.706384900026,722.706384900026,722.7535052000312,722.7537549000699,722.7704220000887,722.7704220000887,722.7704220000887,722.8366807000712,723.1542375000427,,,,down,3.266556999995373,None,space,0.3678203000454232,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,-0.31,invalid,23,23,0,down,3.6475850000279024,None,space,0.3575300000375137,None,,,,,0,23,23,23,,,,,723.1700409000041,,,,,,,,,,,,,723.1544334000209,723.1700409000041,723.1700409000041,723.1700409000041,726.8335648000939,,,,726.8404592000879,726.852144000004,726.852144000004,726.8995143000502,726.899773000041,726.9160871000495,726.9160871000495,726.9160871000495,726.9992916000774,727.2832870000275,,,,down,3.6475850000279024,None,space,0.3575300000375137,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,0.31,valid,24,24,0,down,1.5354376999894157,None,space,0.3224807999795303,None,,,,,0,24,24,24,,,,,727.2990531000542,,,,,,,,,,,,,727.2834810999921,727.2990531000542,727.2990531000542,727.2990531000542,728.8483777000802,,,,728.8552070000442,728.8669436000055,728.8669436000055,728.9142729000887,728.9145229000133,728.9307647000533,728.9307647000533,728.9307647000533,729.0139324000338,729.264503100072,,,,down,1.5354376999894157,None,space,0.3224807999795303,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,-0.31,invalid,25,25,0,down,2.1455109000671655,None,space,0.39487279998138547,None,,,,,0,25,25,25,,,,,729.2803994000424,,,,,,,,,,,,,729.2646947000176,729.2803994000424,729.2803994000424,729.2803994000424,731.4292007000186,,,,731.4360699000536,731.447660600068,731.447660600068,731.4948837000411,731.4951334000798,731.5111635000212,731.5111635000212,731.5111635000212,731.5946499999845,731.9119611000642,,,,down,2.1455109000671655,None,space,0.39487279998138547,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_l.png,0.1,-0.31,valid,26,26,0,down,4.7866765999933705,None,space,0.3606379999546334,None,,,,,0,26,26,26,,,,,731.9276037000818,,,,,,,,,,,,,731.91215930006,731.9276037000818,731.9276037000818,731.9276037000818,736.7236120000016,,,,736.7306249000831,736.7423116000136,736.7423116000136,736.7894943000283,736.7897475000937,736.8059852999868,736.8059852999868,736.8059852999868,736.889161100029,737.1731469000224,,,,down,4.7866765999933705,None,space,0.3606379999546334,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,0.31,valid,27,27,0,down,1.5171661999775097,None,space,0.3947203999850899,None,,,,,0,27,27,27,,,,,737.1888034000294,,,,,,,,,,,,,737.1733428000007,737.1888034000294,737.1888034000294,737.1888034000294,738.721674200031,,,,738.7284734999994,738.74039609998,738.74039609998,738.7874174000463,738.7876684000948,738.8039023000747,738.8039023000747,738.8039023000747,738.8872106000781,739.2043172999984,,,,down,1.5171661999775097,None,space,0.3947203999850899,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
cube_r.png,0.1,10,catch,28,28,0,down,1.445772200007923,None,space,0.32973240001592785,None,,,,,0,28,28,28,,,,,739.2200900000753,,,,,,,,,,,,,739.2045093000634,739.2200900000753,739.2200900000753,739.2200900000753,740.6695849000243,,,,740.6764013000065,740.6884127000812,740.6884127000812,740.7354611000046,740.7357012000866,740.7520631999942,740.7520631999942,740.7520631999942,740.8352268000599,741.0859460000647,,,,down,1.445772200007923,None,space,0.32973240001592785,None,,,,,,,,,,,,,,,,,,,P130,001,2025-02-28_08h55.12.988,posner_endo_new1,2024.2.4,60.03388311605669,2025-02-28 08h55.20.806246 +0000,
