"participant_ID","target_x","validity","trial","phase","response","rt"
"P152",10,"catch",17,"inhale","correct",NA
"P152",0.31,"invalid",18,"inhale","correct",0.953224500000942
"P152",10,"catch",19,"inhale","correct",NA
"P152",0.31,"invalid",20,"inhale","correct",0.404684599998291
"P152",-0.31,"valid",21,"inhale","correct",0.380414200000814
"P152",0.31,"valid",22,"inhale","correct",0.58614359999774
"P152",-0.31,"invalid",23,"inhale","correct",0.305319999999483
"P152",0.31,"valid",24,"inhale","correct",0.359263699996518
"P152",-0.31,"invalid",25,"inhale","correct",0.357960800000001
"P152",-0.31,"valid",26,"inhale","correct",0.363308500003768
"P152",0.31,"valid",27,"inhale","correct",0.271047200003522
"P152",10,"catch",28,"inhale","correct",NA
"P152",0.31,"valid",29,"inhale","correct",0.398929400005727
"P152",0.31,"valid",30,"inhale","correct",0.359814600000391
"P152",-0.31,"valid",31,"inhale","correct",0.348610000000917
"P152",0.31,"valid",32,"inhale","correct",0.335471099999268
"P152",-0.31,"invalid",33,"inhale","correct",0.372964800000773
"P152",10,"catch",34,"inhale","correct",NA
"P152",0.31,"valid",35,"inhale","correct",0.36304409999866
"P152",-0.31,"invalid",36,"inhale","correct",0.456584799991106
"P152",0.31,"invalid",37,"inhale","correct",0.310021099998266
"P152",0.31,"invalid",38,"inhale","correct",0.331144099996891
"P152",0.31,"valid",39,"inhale","correct",0.354710500003421
"P152",0.31,"invalid",40,"inhale","correct",0.336747199995443
"P152",10,"catch",41,"inhale","correct",NA
"P152",-0.31,"valid",42,"inhale","correct",0.470229400001699
"P152",10,"catch",43,"inhale","correct",NA
"P152",0.31,"invalid",44,"inhale","correct",0.35440889999154
"P152",0.31,"invalid",45,"inhale","correct",0.395772300005774
"P152",0.31,"valid",46,"inhale","correct",0.365504100001999
"P152",-0.31,"valid",47,"inhale","correct",0.421603299997514
"P152",-0.31,"invalid",48,"inhale","correct",0.548011999999289
"P152",10,"catch",49,"inhale","correct",NA
"P152",-0.31,"valid",50,"inhale","correct",0.428595800010953
"P152",-0.31,"valid",51,"inhale","correct",0.286233499995433
"P152",-0.31,"invalid",52,"inhale","correct",0.227244099995005
"P152",-0.31,"valid",53,"inhale","correct",0.369270000010147
"P152",10,"catch",54,"inhale","correct",NA
"P152",0.31,"invalid",55,"inhale","correct",0.476381300002686
"P152",-0.31,"valid",56,"inhale","correct",0.422912800000631
"P152",0.31,"valid",57,"inhale","correct",0.355843999990611
"P152",-0.31,"invalid",58,"inhale","correct",0.290389500005404
"P152",0.31,"invalid",59,"inhale","correct",0.288201700008358
