target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.005,-0.31,31,1,3,up,3.493749100000059,None,space,0.39189100000021426,None,,,,,,,,,3,1,31,7,2677.2851393,,,,,,,,,,,,2677.2691925999998,2677.2851393,2677.2851393,2680.7826004,,,,2680.7828472,2680.7982059,2680.7982059,2680.7982059,2681.0980634,2681.1985191999997,,,,,,,,,,,,,,,up,3.493749100000059,None,space,0.39189100000021426,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,32,2,3,down,3.4128641000002062,None,space,0.32893890000013926,None,,,,,,,,,3,2,32,2,2681.2146027,,,,,,,,,,,,2681.1986761,2681.2146027,2681.2146027,2684.6284924,,,,2684.6287329,2684.6443732,2684.6443732,2684.6443732,2684.9441193,2684.9782495,,,,,,,,,,,,,,,down,3.4128641000002062,None,space,0.32893890000013926,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
10,0.005,33,3,3,up,3.1605764000000818,None,None,,,,,,,,,,,3,3,33,4,2684.9940539,,,,,,,,,,,,2684.9784083,2684.9940539,2684.9940539,2688.1583792,,,,2688.158626,2688.1741244,2688.1741244,2688.1741244,2688.47379,2691.1710477,,,,,,,,,,,,,,,up,3.1605764000000818,None,None,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,34,4,3,up,1.6392955000001166,None,space,0.32060219999993933,None,,,,,,,,,3,4,34,8,2691.1876702,,,,,,,,,,,,2691.1712033999997,2691.1876702,2691.1876702,2692.836727,,,,2692.8369669,2692.8527433,2692.8527433,2692.8527433,2693.1523687,2693.1863156,,,,,,,,,,,,,,,up,1.6392955000001166,None,space,0.32060219999993933,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,35,5,3,down,2.297299899999871,None,space,0.35998730000028445,None,,,,,,,,,3,5,35,1,2693.2022872,,,,,,,,,,,,2693.1864722,2693.2022872,2693.2022872,2695.5007492,,,,2695.5009878,2695.5166172,2695.5166172,2695.5166172,2695.8163237999997,2695.8835556999998,,,,,,,,,,,,,,,down,2.297299899999871,None,space,0.35998730000028445,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,10,36,6,3,up,2.343735899999956,None,None,,,,,,,,,,,3,6,36,9,2695.8994981,,,,,,,,,,,,2695.8837123,2695.8994981,2695.8994981,2698.2480594999997,,,,2698.2483027,2698.2636101,2698.2636101,2698.2636101,2698.563342,2701.2608886,,,,,,,,,,,,,,,up,2.343735899999956,None,None,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,37,7,3,down,6.3892227999999704,None,space,0.3595642999998745,None,,,,,,,,,3,7,37,6,2701.2773537,,,,,,,,,,,,2701.2610489999997,2701.2773537,2701.2773537,2707.6715925,,,,2707.6718321,2707.6873938999997,2707.6873938999997,2707.6873938999997,2707.9871964999998,2708.0547095,,,,,,,,,,,,,,,down,6.3892227999999704,None,space,0.3595642999998745,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,38,8,3,up,2.660958400000254,None,space,0.3256866000001537,None,,,,,,,,,3,8,38,0,2708.0703432,,,,,,,,,,,,2708.0548728,2708.0703432,2708.0703432,2710.7356019999997,,,,2710.7358406,2710.7510581,2710.7510581,2710.7510581,2711.0507398,2711.0847662,,,,,,,,,,,,,,,up,2.660958400000254,None,space,0.3256866000001537,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,39,9,3,down,1.878628999999819,None,space,0.3605154999995648,None,,,,,,,,,3,9,39,3,2711.1006822,,,,,,,,,,,,2711.0849276,2711.1006822,2711.1006822,2712.9828171999998,,,,2712.9830558,2712.9987299,2712.9987299,2712.9987299,2713.2983767,2713.3659572,,,,,,,,,,,,,,,down,1.878628999999819,None,space,0.3605154999995648,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,-0.31,40,0,4,up,3.148932699999932,None,space,0.31511390000014217,None,,,,,,,,,4,0,40,7,2713.3815919999997,,,,,,,,,,,,2713.3661197,2713.3815919999997,2713.3815919999997,2716.5457423,,,,2716.5459817,2716.5618276,2716.5618276,2716.5618276,2716.8614221,2716.8788778,,,,,,,,,,,,,,,up,3.148932699999932,None,space,0.31511390000014217,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,41,1,4,down,4.756068000000141,None,space,0.473893599999883,None,,,,,,,,,4,1,41,1,2716.894695,,,,,,,,,,,,2716.87904,2716.894695,2716.894695,2721.657261,,,,2721.6574998,2721.6731168,2721.6731168,2721.6731168,2721.9727441,2722.1567159,,,,,,,,,,,,,,,down,4.756068000000141,None,space,0.473893599999883,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,42,2,4,up,2.4540655999999217,None,space,0.3425668999998379,None,,,,,,,,,4,2,42,0,2722.1726599,,,,,,,,,,,,2722.1568733999998,2722.1726599,2722.1726599,2724.6374052,,,,2724.6376505,2724.6535598,2724.6535598,2724.6535598,2724.9531518,2725.0038174,,,,,,,,,,,,,,,up,2.4540655999999217,None,space,0.3425668999998379,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,43,3,4,down,5.263315800000328,None,space,0.3360941000000821,None,,,,,,,,,4,3,43,8,2725.0197467,,,,,,,,,,,,2725.0039751,2725.0197467,2725.0197467,2730.2983907,,,,2730.2986301,2730.3143476,2730.3143476,2730.3143476,2730.6140388999997,2730.6646299999998,,,,,,,,,,,,,,,down,5.263315800000328,None,space,0.3360941000000821,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,10,44,4,4,up,2.39475369999991,None,None,,,,,,,,,,,4,4,44,9,2730.680681,,,,,,,,,,,,2730.6647883,2730.680681,2730.680681,2733.0789529999997,,,,2733.0791995,2733.0947087,2733.0947087,2733.0947087,2733.3945588,2736.0918637,,,,,,,,,,,,,,,up,2.39475369999991,None,None,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,45,5,4,up,7.726146299999982,None,space,0.31301380000013523,None,,,,,,,,,4,5,45,3,2736.1084945,,,,,,,,,,,,2736.0920171,2736.1084945,2736.1084945,2743.8512625,,,,2743.8515028,2743.8671369,2743.8671369,2743.8671369,2744.166853,2744.184149,,,,,,,,,,,,,,,up,7.726146299999982,None,space,0.31301380000013523,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,-0.31,46,6,4,down,1.6193026999999347,None,space,0.3958849000000555,None,,,,,,,,,4,6,46,5,2744.2002269,,,,,,,,,,,,2744.1843075,2744.2002269,2744.2002269,2745.832501,,,,2745.8327506,2745.8484552,2745.8484552,2745.8484552,2746.1481664,2746.2488331,,,,,,,,,,,,,,,down,1.6193026999999347,None,space,0.3958849000000555,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,47,7,4,up,1.6101111000002675,None,space,0.3003874999999425,None,,,,,,,,,4,7,47,6,2746.2646645,,,,,,,,,,,,2746.2489962,2746.2646645,2746.2646645,2747.8804342,,,,2747.8806784,2747.8963191,2747.8963191,2747.8963191,2748.1959776999997,2748.2135012999997,,,,,,,,,,,,,,,up,1.6101111000002675,None,space,0.3003874999999425,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
10,0.005,48,8,4,up,6.197562899999866,None,None,,,,,,,,,,,4,8,48,4,2748.2294324,,,,,,,,,,,,2748.2136586,2748.2294324,2748.2294324,2754.4403156,,,,2754.4405619,2754.4563302,2754.4563302,2754.4563302,2754.7559852,2757.4534544,,,,,,,,,,,,,,,up,6.197562899999866,None,None,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,49,9,4,down,3.741101300000082,None,space,0.36047699999971883,None,,,,,,,,,4,9,49,2,2757.4700174,,,,,,,,,,,,2757.453609,2757.4700174,2757.4700174,2761.216911,,,,2761.217172,2761.2327108,2761.2327108,2761.2327108,2761.5324812,2761.5998375,,,,,,,,,,,,,,,down,3.741101300000082,None,space,0.36047699999971883,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,10,50,0,5,down,4.467487699999765,None,None,,,,,,,,,,,5,0,50,9,2761.6156975999997,,,,,,,,,,,,2761.5999962,2761.6156975999997,2761.6156975999997,2766.0950829,,,,2766.0953304,2766.1110805,2766.1110805,2766.1110805,2766.4108088,2769.1081421,,,,,,,,,,,,,,,down,4.467487699999765,None,None,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,51,1,5,up,0.7985828000000765,None,space,0.3365773000000445,None,,,,,,,,,5,1,51,8,2769.1245802,,,,,,,,,,,,2769.1082992,2769.1245802,2769.1245802,2769.924701,,,,2769.924946,2769.9404264,2769.9404264,2769.9404264,2770.2401158,2770.2909044,,,,,,,,,,,,,,,up,0.7985828000000765,None,space,0.3365773000000445,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,52,2,5,down,5.655901500000255,None,space,0.3705313999998907,None,,,,,,,,,5,2,52,3,2770.306736,,,,,,,,,,,,2770.2910623,2770.306736,2770.306736,2775.9685415999998,,,,2775.9687953,2775.9842516,2775.9842516,2775.9842516,2776.2840395,2776.3679644,,,,,,,,,,,,,,,down,5.655901500000255,None,space,0.3705313999998907,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,53,3,5,up,3.2833771999999044,None,space,0.35855339999989155,None,,,,,,,,,5,3,53,0,2776.3838758,,,,,,,,,,,,2776.3681296,2776.3838758,2776.3838758,2779.6812073,,,,2779.6814488,2779.6970917999997,2779.6970917999997,2779.6970917999997,2779.99697,2780.0638265,,,,,,,,,,,,,,,up,3.2833771999999044,None,space,0.35855339999989155,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,-0.31,54,4,5,down,4.1313475000001745,None,space,0.35569459999987885,None,,,,,,,,,5,4,54,7,2780.0800175,,,,,,,,,,,,2780.0639923999997,2780.0800175,2780.0800175,2784.2265472999998,,,,2784.2267888,2784.2425825,2784.2425825,2784.2425825,2784.5422272,2784.6095532,,,,,,,,,,,,,,,down,4.1313475000001745,None,space,0.35569459999987885,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
10,0.005,55,5,5,up,2.3617348000002494,None,None,,,,,,,,,,,5,5,55,4,2784.6254215,,,,,,,,,,,,2784.6097107,2784.6254215,2784.6254215,2786.9903392,,,,2786.9905786,2787.0064608,2787.0064608,2787.0064608,2787.3061139,2790.0034266,,,,,,,,,,,,,,,up,2.3617348000002494,None,None,,,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.31,0.005,56,6,5,down,2.871109200000319,None,space,0.380339400000139,None,,,,,,,,,5,6,56,1,2790.0198987,,,,,,,,,,,,2790.0036016,2790.0198987,2790.0198987,2792.9010952,,,,2792.9013389,2792.9168771,2792.9168771,2792.9168771,2793.2167713,2793.3007076,,,,,,,,,,,,,,,down,2.871109200000319,None,space,0.380339400000139,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,0.31,57,7,5,up,2.3989504999999554,None,space,0.3771828999997524,None,,,,,,,,,5,7,57,6,2793.3166892,,,,,,,,,,,,2793.3008638,2793.3166892,2793.3166892,2795.7315147,,,,2795.7317608,2795.747471,2795.747471,2795.747471,2796.0471012,2796.1312352,,,,,,,,,,,,,,,up,2.3989504999999554,None,space,0.3771828999997524,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
-0.31,0.005,58,8,5,down,4.696591300000364,None,space,0.35395070000004125,None,,,,,,,,,5,8,58,2,2796.1469703,,,,,,,,,,,,2796.1313923,2796.1469703,2796.1469703,2800.8594872,,,,2800.8597363,2800.8755437,2800.8755437,2800.8755437,2801.1752867,2801.242218,,,,,,,,,,,,,,,down,4.696591300000364,None,space,0.35395070000004125,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
0.005,-0.31,59,9,5,up,2.775988299999881,None,space,0.3754770999998982,None,,,,,,,,,5,9,59,5,2801.2585648,,,,,,,,,,,,2801.2423757,2801.2585648,2801.2585648,2804.0396892999997,,,,2804.0399359,2804.055699,2804.055699,2804.055699,2804.3552956,2804.4393833999998,,,,,,,,,,,,,,,up,2.775988299999881,None,space,0.3754770999998982,None,P103,001,2024-11-15_08h29.57.384,posner_endo_new1,2024.2.4,60.01777726563169,2024-11-15 08h30.17.711096 +0000,
