target_y,target_x,thisN,thisTrialN,thisRepN,key_control2.keys,key_control2.rt,key_control2.duration,key_resp.keys,key_resp.rt,key_resp.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,session_1.thisRepN,session_1.thisTrialN,session_1.thisN,session_1.thisIndex,session_2.thisRepN,session_2.thisTrialN,session_2.thisN,session_2.thisIndex,thisRow.t,notes,instructions.started,instructions_txt.started,key_control.started,instructions.stopped,key_control.keys,key_control.rt,key_control.duration,ready.started,ready_txt.started,ready.stopped,fix.started,key_control2.started,fixation_cross.started,fix.stopped,practice.key_control2.keys,practice.key_control2.rt,practice.key_control2.duration,target.started,star.started,fixation_cross_target.started,key_resp.started,star.stopped,target.stopped,practice.key_resp.keys,practice.key_resp.rt,practice.key_resp.duration,key_resp.stopped,session_1.key_control2.keys,session_1.key_control2.rt,session_1.key_control2.duration,session_1.key_resp.keys,session_1.key_resp.rt,session_1.key_resp.duration,break_2.started,text.started,key_control3.started,break_2.stopped,key_control3.keys,key_control3.rt,key_control3.duration,session_2.key_control2.keys,session_2.key_control2.rt,session_2.key_control2.duration,session_2.key_resp.keys,session_2.key_resp.rt,session_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,0.007389800000964897,0.01954170000135491,0.01954170000135491,2442.927758400001,up,2442.9019709000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.927802,2442.9408875999998,2445.937854900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,0.31,0,0,0,up,9.062468799998896,None,space,0.5827731000008498,None,0,0,0,8,,,,,,,,,2445.9557566000003,,,,,,,,,,,,2445.9446869000003,2445.9557566000003,2445.9557566000003,2455.029471,up,9.062468799998896,None,2455.0297316000015,2455.0453932,2455.0453932,2455.0453932,2455.3450170000015,2455.628890600001,space,0.5827731000008498,None,,,,,,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
-0.31,0.005,1,1,0,down,4.429770099999587,None,space,0.5810438999997132,None,0,1,1,2,,,,,,,,,2455.6446601000007,,,,,,,,,,,,2455.6290439000004,2455.6446601000007,2455.6446601000007,2460.0907083,down,4.429770099999587,None,2460.090951,2460.106771500001,2460.106771500001,2460.106771500001,2460.4065666000006,2460.6901227,space,0.5810438999997132,None,,,,,,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.31,0.005,2,2,0,up,3.3521588999992673,None,space,0.6714233000002423,None,0,2,2,1,,,,,,,,,2460.7063002000014,,,,,,,,,,,,2460.690282200001,2460.7063002000014,2460.7063002000014,2464.070394800001,up,3.3521588999992673,None,2464.0706597000008,2464.0860951000013,2464.0860951000013,2464.0860951000013,2464.385704100001,2464.769586100001,space,0.6714233000002423,None,,,,,,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,3,3,0,down,3.5284329999994952,None,space,0.63831349999964,None,0,3,3,5,,,,,,,,,2464.785321200001,,,,,,,,,,,,2464.7697377000004,2464.785321200001,2464.785321200001,2468.315854100001,down,3.5284329999994952,None,2468.3161052000014,2468.3317711,2468.3317711,2468.3317711,2468.631464600001,2468.9818195000007,space,0.63831349999964,None,,,,,,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.31,0.005,4,4,0,up,1.8764141000010568,None,space,0.5554946000011114,None,0,4,4,3,,,,,,,,,2468.9977678000014,,,,,,,,,,,,2468.9819726000005,2468.9977678000014,2468.9977678000014,2470.8798505000013,up,1.8764141000010568,None,2470.8801028,2470.8957546,2470.8957546,2470.8957546,2471.1954647000002,2471.4625386000007,space,0.5554946000011114,None,,,,,,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,5,5,0,down,3.739807500000097,None,space,0.558772799999133,None,0,5,5,7,,,,,,,,,2471.4785060000013,,,,,,,,,,,,2471.4626958999997,2471.4785060000013,2471.4785060000013,2475.225519900001,down,3.739807500000097,None,2475.2257838000005,2475.2413263,2475.2413263,2475.2413263,2475.5409342000003,2475.8083008000012,space,0.558772799999133,None,,,,,,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
-0.31,0.005,6,6,0,up,2.24277660000007,None,space,0.5276515999994444,None,0,6,6,0,,,,,,,,,2475.824078200001,,,,,,,,,,,,2475.8084504,2475.824078200001,2475.824078200001,2478.0725678,up,2.24277660000007,None,2478.072820900001,2478.0883176000007,2478.0883176000007,2478.0883176000007,2478.387969900001,2478.622138300001,space,0.5276515999994444,None,,,,,,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,0.31,7,7,0,down,3.5722225999998045,None,None,,,0,7,7,6,,,,,,,,,2478.6379251,,,,,,,,,,,,2478.6222952999997,2478.6379251,2478.6379251,2482.2182730000004,down,3.5722225999998045,None,2482.2185267000004,2482.234283,2482.234283,2482.234283,2482.5337991000015,2485.2312659,None,,,2483.249794200001,,,,,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,10,8,8,0,down,3.018708700001298,None,None,,,0,8,8,9,,,,,,,,,2485.2477107000013,,,,,,,,,,,,2485.2314186000003,2485.2477107000013,2485.2477107000013,2488.2789027,down,3.018708700001298,None,2488.279147200001,2488.294679300001,2488.294679300001,2488.294679300001,2488.5942868,2491.2917125000004,None,,,2489.3104026,,,,,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
10,0.005,9,9,0,up,1.0459823000001052,None,None,,,0,9,9,4,,,,,,,,,2491.3083826,,,,,,,,,,,,2491.291879300001,2491.3083826,2491.3083826,2492.357913400001,up,1.0459823000001052,None,2492.3581645000013,2492.3738614000013,2492.3738614000013,2492.3738614000013,2492.6736932000003,2495.371049700001,None,,,2493.3728451000006,,,,,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.3711491000013,2495.387394200001,2498.367763100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
-0.31,0.005,0,0,0,up,12.095873399999618,None,space,0.40934659999948053,None,,,,,0,0,0,0,,,,,2498.3865967,,,,,,,,,,,,2498.3760079000003,2498.3865967,2498.3865967,2510.4893491000003,,,,2510.4896175000013,2510.505362400001,2510.505362400001,2510.505362400001,2510.805240200001,2510.922241,,,,,up,12.095873399999618,None,space,0.40934659999948053,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,1,1,0,down,4.22453250000035,None,space,0.5522789000006014,None,,,,,0,1,1,1,,,,,2510.9380372000014,,,,,,,,,,,,2510.922405200001,2510.9380372000014,2510.9380372000014,2515.1679907,,,,2515.168238100001,2515.1838856000013,2515.1838856000013,2515.1838856000013,2515.4835061000013,2515.750672600001,,,,,down,4.22453250000035,None,space,0.5522789000006014,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
10,0.005,2,2,0,up,2.834855700000844,None,None,,,,,,,0,2,2,2,,,,,2515.766704400001,,,,,,,,,,,,2515.750836200001,2515.766704400001,2515.766704400001,2518.6143568000007,,,,2518.6146195,2518.6304062,2518.6304062,2518.6304062,2518.929988400001,2521.6273790000014,,,,2519.6461364000006,up,2.834855700000844,None,None,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,3,3,0,down,0.7502847000014299,None,space,0.4708630999994057,None,,,,,0,3,3,3,,,,,2521.6439981000003,,,,,,,,,,,,2521.627548800001,2521.6439981000003,2521.6439981000003,2522.4105146,,,,2522.4107728,2522.4265066000007,2522.4265066000007,2522.4265066000007,2522.7261196,2522.9100208,,,,,down,0.7502847000014299,None,space,0.4708630999994057,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,4,4,0,up,1.9556243000006361,None,space,0.4518336000001,None,,,,,0,4,4,4,,,,,2522.9259265,,,,,,,,,,,,2522.910187200001,2522.9259265,2522.9259265,2524.8913422000005,,,,2524.8916049,2524.9072357000005,2524.9072357000005,2524.9072357000005,2525.2068915,2525.374289200001,,,,,up,1.9556243000006361,None,space,0.4518336000001,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,5,5,0,down,3.795937500000946,None,space,0.9228151000006619,None,,,,,0,5,5,5,,,,,2525.390072100001,,,,,,,,,,,,2525.3744653000012,2525.390072100001,2525.390072100001,2529.1872181,,,,2529.187474600001,2529.2028496000003,2529.2028496000003,2529.2028496000003,2529.5025000000005,2530.1360331000014,,,,,down,3.795937500000946,None,space,0.9228151000006619,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,0.31,6,6,0,up,1.3700857000003452,None,space,0.45502180000039516,None,,,,,0,6,6,6,,,,,2530.1518539999997,,,,,,,,,,,,2530.1361988999997,2530.1518539999997,2530.1518539999997,2531.534568000001,,,,2531.534832700001,2531.550696800001,2531.550696800001,2531.550696800001,2531.8500556,2532.017388600001,,,,,up,1.3700857000003452,None,space,0.45502180000039516,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,0.31,7,7,0,down,3.5285641999998916,None,space,0.7892155999998067,None,,,,,0,7,7,7,,,,,2532.0332555000005,,,,,,,,,,,,2532.0175560000007,2532.0332555000005,2532.0332555000005,2535.564051200001,,,,2535.564318300001,2535.579783700001,2535.579783700001,2535.579783700001,2535.8794124000015,2536.3796784000006,,,,,down,3.5285641999998916,None,space,0.7892155999998067,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
-0.31,0.005,8,8,0,up,1.742445800000496,None,space,0.5050478000011935,None,,,,,0,8,8,8,,,,,2536.3956055,,,,,,,,,,,,2536.379834900001,2536.3956055,2536.3956055,2538.144509900001,,,,2538.1447676000007,2538.1604826000003,2538.1604826000003,2538.1604826000003,2538.4600431,2538.6772136,,,,,up,1.742445800000496,None,space,0.5050478000011935,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
-0.31,0.005,9,9,0,down,3.868483300000662,None,space,0.5046118999998725,None,,,,,0,9,9,9,,,,,2538.693128500001,,,,,,,,,,,,2538.677380000001,2538.693128500001,2538.693128500001,2542.5731633000014,,,,2542.573422200001,2542.589275600001,2542.589275600001,2542.589275600001,2542.8890330000013,2543.1061185,,,,,down,3.868483300000662,None,space,0.5046118999998725,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
-0.31,0.005,10,10,0,up,2.6161709999996674,None,space,0.38170780000109517,None,,,,,0,10,10,10,,,,,2543.1219086,,,,,,,,,,,,2543.1062831,2543.1219086,2543.1219086,2545.7531642000013,,,,2545.753439,2545.769601600001,2545.769601600001,2545.769601600001,2546.0689707,2546.1531520999997,,,,,up,2.6161709999996674,None,space,0.38170780000109517,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
-0.31,0.005,11,11,0,down,3.8576540000012756,None,None,,,,,,,0,11,11,11,,,,,2546.1688626000014,,,,,,,,,,,,2546.153319700001,2546.1688626000014,2546.1688626000014,2550.0321910000002,,,,2550.0324526000004,2550.0483184000004,2550.0483184000004,2550.0483184000004,2550.3478839,2553.0452165000006,,,,2551.0639714999998,down,3.8576540000012756,None,None,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,12,12,0,down,2.852068500000314,None,space,0.5550801000008505,None,,,,,0,12,12,12,,,,,2553.0618356000014,,,,,,,,,,,,2553.045377800001,2553.0618356000014,2553.0618356000014,2555.9263572,,,,2555.9266128,2555.942230800001,2555.942230800001,2555.942230800001,2556.241754800001,2556.5091470000007,,,,,down,2.852068500000314,None,space,0.5550801000008505,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,13,13,0,up,3.2693832000004477,None,space,0.4958451000002242,None,,,,,0,13,13,13,,,,,2556.5249726,,,,,,,,,,,,2556.509320000001,2556.5249726,2556.5249726,2559.805858900001,,,,2559.8061227,2559.821690500001,2559.821690500001,2559.821690500001,2560.1214470000014,2560.3220432,,,,,up,3.2693832000004477,None,space,0.4958451000002242,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
-0.31,0.005,14,14,0,down,4.457340799999656,None,space,0.4611521000006178,None,,,,,0,14,14,14,,,,,2560.337544,,,,,,,,,,,,2560.3222179000004,2560.337544,2560.337544,2564.8005951000014,,,,2564.8008573000006,2564.8165998000004,2564.8165998000004,2564.8165998000004,2565.1162131,2565.2835574,,,,,down,4.457340799999656,None,space,0.4611521000006178,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
10,0.005,15,15,0,up,2.847324899999876,None,None,,,,,,,0,15,15,15,,,,,2565.299286900001,,,,,,,,,,,,2565.2837142999997,2565.299286900001,2565.299286900001,2568.1473626000006,,,,2568.1476206000007,2568.163014400001,2568.163014400001,2568.163014400001,2568.4626929000005,2571.1602375,,,,2569.162151300001,up,2.847324899999876,None,None,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,0.31,16,16,0,down,0.9698750999996264,None,space,0.36322870000003604,None,,,,,0,16,16,16,,,,,2571.176706800001,,,,,,,,,,,,2571.1604011,2571.176706800001,2571.176706800001,2572.159650400001,,,,2572.1599024000006,2572.1757407000005,2572.1757407000005,2572.1757407000005,2572.4753086,2572.5428322000007,,,,,down,0.9698750999996264,None,space,0.36322870000003604,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,17,17,0,up,2.9074953999988793,None,space,0.35469149999880756,None,,,,,0,17,17,17,,,,,2572.5585477000004,,,,,,,,,,,,2572.5430066999998,2572.5585477000004,2572.5585477000004,2575.4728950999997,,,,2575.4731556000006,2575.488963400001,2575.488963400001,2575.488963400001,2575.7886975,2575.8558938000006,,,,,up,2.9074953999988793,None,space,0.35469149999880756,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
10,0.005,18,18,0,down,3.489863899998454,None,None,,,,,,,0,18,18,18,,,,,2575.871914700001,,,,,,,,,,,,2575.8560577999997,2575.871914700001,2575.871914700001,2579.3688982000003,,,,2579.3691538000003,2579.3848702000014,2579.3848702000014,2579.3848702000014,2579.6846523000004,2582.3820990000004,,,,2580.3839708000014,down,3.489863899998454,None,None,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
10,0.005,19,19,0,up,0.11628919999930076,None,None,,,,,,,0,19,19,19,,,,,2582.398443,,,,,,,,,,,,2582.382257200001,2582.398443,2582.398443,2582.515818,,,,2582.5160717,2582.5317938000007,2582.5317938000007,2582.5317938000007,2582.8313043,2585.5288660000006,,,,2583.530805100001,up,0.11628919999930076,None,None,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,0.31,20,20,0,down,2.12045389999912,None,space,0.46017679999931715,None,,,,,0,20,20,20,,,,,2585.5452384,,,,,,,,,,,,2585.5290253000003,2585.5452384,2585.5452384,2587.677214000001,,,,2587.6774688000005,2587.6930997,2587.6930997,2587.6930997,2587.9927855000005,2588.160082800001,,,,,down,2.12045389999912,None,space,0.46017679999931715,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,21,21,0,up,2.7385871000005864,None,space,0.4007168999996793,None,,,,,0,21,21,21,,,,,2588.176057800001,,,,,,,,,,,,2588.1602605000007,2588.176057800001,2588.176057800001,2590.9238664000004,,,,2590.9241315,2590.9398863000006,2590.9398863000006,2590.9398863000006,2591.2395879000014,2591.356793500001,,,,,up,2.7385871000005864,None,space,0.4007168999996793,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,22,22,0,down,3.7175537000002805,None,space,0.7952712000005704,None,,,,,0,22,22,22,,,,,2591.3726739000012,,,,,,,,,,,,2591.3569597000005,2591.3726739000012,2591.3726739000012,2595.1031945000013,,,,2595.103460600001,2595.118850300001,2595.118850300001,2595.118850300001,2595.4185897000007,2595.9188209000004,,,,,down,3.7175537000002805,None,space,0.7952712000005704,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
10,0.005,23,23,0,up,1.7958154999996623,None,None,,,,,,,0,23,23,23,,,,,2595.934620600001,,,,,,,,,,,,2595.9189928000014,2595.934620600001,2595.934620600001,2597.733803500001,,,,2597.7340628,2597.7495659000015,2597.7495659000015,2597.7495659000015,2598.0492933000005,2600.7467545,,,,2598.765092200001,up,1.7958154999996623,None,None,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
10,0.005,24,24,0,down,2.230696700000408,None,None,,,,,,,0,24,24,24,,,,,2600.763322300001,,,,,,,,,,,,2600.7469163000005,2600.763322300001,2600.763322300001,2602.994844500001,,,,2602.9951057,2603.010906200001,2603.010906200001,2603.010906200001,2603.3106224000003,2606.007695100001,,,,2604.026331000001,down,2.230696700000408,None,None,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,0.31,25,25,0,up,0.5621682000000874,None,space,0.37035909999940486,None,,,,,0,25,25,25,,,,,2606.0244975000005,,,,,,,,,,,,2606.007853700001,2606.0244975000005,2606.0244975000005,2606.5914508000005,,,,2606.5917138000004,2606.6071494000007,2606.6071494000007,2606.6071494000007,2606.9068625,2606.9910468,,,,,up,0.5621682000000874,None,space,0.37035909999940486,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.31,0.005,26,26,0,down,3.7877012999997532,None,space,0.49121219999869936,None,,,,,0,26,26,26,,,,,2607.0066810000008,,,,,,,,,,,,2606.991218700001,2607.0066810000008,2607.0066810000008,2610.803709400001,,,,2610.803963800001,2610.8197298000014,2610.8197298000014,2610.8197298000014,2611.119368400001,2611.3197294,,,,,down,3.7877012999997532,None,space,0.49121219999869936,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
-0.31,0.005,27,27,0,up,2.36298540000098,None,space,0.45707880000009027,None,,,,,0,27,27,27,,,,,2611.3357613000007,,,,,,,,,,,,2611.3198951000013,2611.3357613000007,2611.3357613000007,2613.7007304,,,,2613.7009939,2613.716562400001,2613.716562400001,2613.716562400001,2614.0163395,2614.1834541000007,,,,,up,2.36298540000098,None,space,0.45707880000009027,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,28,28,0,down,3.0025150000001304,None,space,0.5320018000002165,None,,,,,0,28,28,28,,,,,2614.1995045000003,,,,,,,,,,,,2614.1836272,2614.1995045000003,2614.1995045000003,2617.213926300001,,,,2617.2141838000007,2617.2297469000005,2617.2297469000005,2617.2297469000005,2617.5294075,2617.7635133000003,,,,,down,3.0025150000001304,None,space,0.5320018000002165,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,29,29,0,up,2.407329199999367,None,space,0.557722499999727,None,,,,,0,29,29,29,,,,,2617.7790929000003,,,,,,,,,,,,2617.7636858000005,2617.7790929000003,2617.7790929000003,2620.194029800001,,,,2620.1942958,2620.2099186000014,2620.2099186000014,2620.2099186000014,2620.5095581000005,2620.7766787,,,,,up,2.407329199999367,None,space,0.557722499999727,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
10,0.005,30,30,0,down,2.6573679000011907,None,None,,,,,,,0,30,30,30,,,,,2620.7928938000005,,,,,,,,,,,,2620.7768505000004,2620.7928938000005,2620.7928938000005,2623.457494600001,,,,2623.457761900001,2623.4733149000003,2623.4733149000003,2623.4733149000003,2623.772885100001,2626.4703594000002,,,,2624.4721391000003,down,2.6573679000011907,None,None,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,31,31,0,up,0.40366569999969215,None,space,0.6464166999994632,None,,,,,0,31,31,31,,,,,2626.4868654,,,,,,,,,,,,2626.4705197000003,2626.4868654,2626.4868654,2626.903771000001,,,,2626.9040332000004,2626.9196705000013,2626.9196705000013,2626.9196705000013,2627.2195169000006,2627.5698703,,,,,up,0.40366569999969215,None,space,0.6464166999994632,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.31,0.005,32,32,0,down,3.064473000000362,None,space,0.5337820000004285,None,,,,,0,32,32,32,,,,,2627.5857469000002,,,,,,,,,,,,2627.5700343000008,2627.5857469000002,2627.5857469000002,2630.6668952,,,,2630.6671530000003,2630.682640500001,2630.682640500001,2630.682640500001,2630.9824401000005,2631.232960700001,,,,,down,3.064473000000362,None,space,0.5337820000004285,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.005,-0.31,33,33,0,up,2.3381919999992533,None,space,0.5886661000004096,None,,,,,0,33,33,33,,,,,2631.2486113000014,,,,,,,,,,,,2631.2331304,2631.2486113000014,2631.2486113000014,2633.597019300001,,,,2633.5972803000004,2633.613032200001,2633.613032200001,2633.613032200001,2633.9125061000013,2634.2130290000005,,,,,up,2.3381919999992533,None,space,0.5886661000004096,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
10,0.005,34,34,0,down,2.909255700000358,None,None,,,,,,,0,34,34,34,,,,,2634.2294979,,,,,,,,,,,,2634.2131967000005,2634.2294979,2634.2294979,2637.1434420000005,,,,2637.1436985,2637.1591900000003,2637.1591900000003,2637.1591900000003,2637.4593000000004,2640.1564445000004,,,,2638.1584617999997,down,2.909255700000358,None,None,,,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.31,0.005,35,35,0,up,8.452802199999496,None,space,0.31895650000114983,None,,,,,0,35,35,35,,,,,2640.1730430000007,,,,,,,,,,,,2640.1566074,2640.1730430000007,2640.1730430000007,2648.631591000001,,,,2648.6318459000013,2648.6476217,2648.6476217,2648.6476217,2648.9472260000002,2648.9813863,,,,,up,8.452802199999496,None,space,0.31895650000114983,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
0.31,0.005,36,36,0,down,4.220845800000461,None,space,0.45740959999966435,None,,,,,0,36,36,36,,,,,2648.9972362999997,,,,,,,,,,,,2648.9815530000014,2648.9972362999997,2648.9972362999997,2653.2269311,,,,2653.2271821000013,2653.2427835,2653.2427835,2653.2427835,2653.542707300001,2653.7095633999998,,,,,down,4.220845800000461,None,space,0.45740959999966435,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
-0.31,0.005,37,37,0,up,2.6764798000003793,None,space,0.40585939999982656,None,,,,,0,37,37,37,,,,,2653.725799900001,,,,,,,,,,,,2653.7097405000004,2653.725799900001,2653.725799900001,2656.4070029000013,,,,2656.4072643,2656.4229877,2656.4229877,2656.4229877,2656.7227005000004,2656.8398880000004,,,,,up,2.6764798000003793,None,space,0.40585939999982656,None,,,,,,,,,,,,,,P137,001,2024-12-13_12h53.49.438,posner_endo_new1,2024.2.4,60.036225858453655,2024-12-13 12h54.14.628114 +0000,
